words,count
friendly,11
vegas,24
try,11
pork,10
dish,9
nthe,10
eating,6
staff,12
experience,6
love,10
pretty,8
excellent,10
worth,6
amazing,6
sandwich,13
tried,8
lot,6
authentic,9
las,11
remember,7
johnson,8
waitress,8
talk,6
food,82
lunch,12
bread,11
didn,11
meal,8
owner,8
vieja,7
language,6
florida,12
delicious,12
wasn,10
little,18
service,26
tres,7
buffet,9
cuban,52
don,11
definitely,11
chicken,10
slow,6
menu,9
black,7
rice,18
loved,7
wedding,7
husband,8
parking,7
restaurant,30
con,9
sweet,7
beef,6
howard,10
ropa,9
pollo,6
totally,6
location,8
bit,7
miami,6
hotel,7
night,8
guests,7
beans,13
eat,10
cake,10
fried,10
tasty,7
cafe,18
nice,8
time,22
