words,count
told,14
brought,10
times,13
hot,6
salsa,18
las,7
waitress,17
meal,15
forgot,7
ate,8
wasn,15
service,43
seated,6
nthe,8
don,16
menu,10
rice,8
plate,6
bar,13
bad,15
steak,13
decided,10
refill,7
left,13
enchilada,8
gift,7
people,13
dinner,6
manager,11
tacos,15
vegas,10
eating,7
drinks,9
water,10
wait,13
visit,8
sour,6
cold,11
lunch,10
half,6
didn,14
waiter,6
waited,8
cheese,15
tasted,14
sat,11
sauce,8
disappointed,8
server,13
poor,7
time,28
worst,10
experience,8
hour,7
mexican,8
food,56
terrible,9
restaurants,6
restaurant,18
empty,8
hostess,6
centennial,6
ready,7
location,10
beans,18
fried,8
waiting,8
taco,19
special,9
border,17
min,6
looked,12
son,7
chicken,8
chips,16
horrible,14
minutes,23
tuesday,6
table,14
drink,8
day,10
beef,7
cantina,9
eat,9
utensils,7
star,7
