words,count
tickets,21
venue,45
enjoy,6
nthe,6
told,29
kicked,6
employees,6
call,11
phone,9
bartender,6
wrong,6
office,15
band,15
little,6
free,8
wasn,19
service,37
don,33
overpriced,6
bar,10
twice,6
bad,8
decided,10
beer,7
website,6
weren,7
left,8
night,20
security,44
people,19
dinner,6
music,8
ruined,6
professional,8
manager,25
finally,8
vegas,12
cool,6
leave,17
drinks,16
wait,6
box,13
spot,9
guys,8
maybe,7
half,9
bowling,18
looking,6
care,11
couldn,13
waiter,6
waited,8
tell,6
friend,12
ridiculous,7
price,6
concert,21
outside,10
patrons,6
pay,7
bowl,47
check,8
money,19
server,8
poor,8
time,61
included,6
worst,15
awful,6
ticket,17
hours,14
experience,17
vip,11
hour,13
guards,6
tried,10
rude,13
coming,6
playing,7
patio,6
actually,8
wouldn,11
return,6
food,45
event,9
drink,10
reason,7
terrible,12
feel,8
brooklyn,38
extremely,8
pretty,7
won,11
due,10
empty,6
fun,6
rip,7
person,11
disappointed,8
customers,8
camera,23
line,11
fried,12
nice,10
walked,6
try,10
waiting,6
started,6
customer,8
establishment,9
bartenders,7
front,8
day,10
times,7
management,14
tourists,6
lot,7
bother,6
able,7
unless,6
bring,11
chicken,17
staff,15
view,8
horrible,6
walk,12
waste,8
party,10
didn,27
stage,12
getting,7
guard,13
buy,6
minutes,18
star,7
chance,7
friends,9
