words,count
looking,6
friendly,20
town,7
vegas,10
try,31
bacon,9
nthe,10
eating,6
chicken,15
skylar,8
zack,6
wait,8
family,18
recommend,7
awesome,10
excellent,13
customer,13
salad,35
huge,6
skyler,6
amazing,19
sandwich,84
tried,10
mac,18
coming,8
avocado,10
hot,11
pesto,6
food,41
lunch,15
half,6
day,10
bread,7
panini,40
found,6
salads,6
free,8
owners,7
cheese,30
owned,12
delicious,32
owner,12
quality,10
little,15
service,25
parm,6
coleslaw,9
slaw,8
sandwiches,33
don,9
definitely,14
shop,33
staff,18
menu,21
local,8
pastrami,7
chips,9
grilled,6
turkey,21
beef,8
macaroni,14
ingredients,9
love,22
flavor,6
unique,7
disappointed,6
people,13
business,6
super,11
favorite,7
fast,6
happy,10
spicy,21
tups,25
eat,9
wife,8
home,8
check,6
nice,23
pickle,8
yelp,7
portion,6
time,21
fresh,28
