words,count
nwe,14
asian,7
worth,14
chef,7
street,6
nthe,16
told,23
dry,7
items,7
nwhen,6
times,18
yum,8
las,10
meat,7
meal,13
ate,9
wasn,9
rated,9
service,52
top,8
tom,12
serve,7
seated,24
don,35
menu,16
rice,24
plate,8
bar,8
bad,16
noodles,20
country,6
beef,8
customers,6
papaya,7
garlic,9
left,12
save,6
night,13
people,33
curry,31
portions,22
tell,7
seafood,6
mediocre,11
time,41
manager,9
ice,6
finally,13
vegas,30
leave,7
eating,12
based,8
wait,38
entrees,6
love,9
visit,7
msg,7
reviews,22
soup,19
dinner,14
maybe,13
drunken,13
cold,19
appetizers,6
lunch,15
half,14
didn,23
looking,11
care,9
waiter,13
waited,9
little,12
friend,6
ridiculous,10
thai,142
tasted,8
sad,7
sat,6
dining,7
price,21
buffet,32
average,12
lotus,27
outside,7
seat,6
review,8
disappointment,7
sauce,13
pay,11
pad,18
week,6
money,18
flavor,13
world,7
disappointed,18
server,14
served,7
business,6
thailand,6
shrimp,9
los,7
stars,9
taste,16
wife,6
dish,23
worst,15
experience,16
family,9
town,10
hour,18
mall,9
tried,9
rude,10
coming,12
authentic,12
actually,12
return,6
food,178
found,7
house,6
hard,6
expect,8
guess,6
terrible,9
expecting,6
brisket,6
bland,7
believe,8
eaten,6
famous,7
hype,21
restaurants,19
won,6
numerous,6
restaurant,59
sweet,6
crispy,17
expensive,12
empty,6
bill,9
real,6
disappointing,7
arrived,11
person,13
tables,6
wings,7
phone,7
nso,6
line,11
fried,23
called,11
doesn,9
nice,7
reservation,10
ago,8
walked,12
cooked,10
try,17
waiting,23
busy,8
duck,15
crab,12
customer,7
salad,15
pieces,6
instead,6
prawns,6
front,6
panang,6
strip,15
special,9
owner,7
quality,13
siam,22
lot,14
dishes,15
looked,6
chicken,28
staff,12
packed,6
horrible,8
wall,10
walk,7
table,25
waste,7
party,15
host,6
eat,31
minutes,24
star,10
friends,14
yelp,8
portion,7
