words,count
looking,9
school,7
nthe,18
binions,6
glass,7
hot,6
meat,7
little,13
loud,8
wasn,8
service,27
top,8
elevator,13
binion,10
seated,6
don,7
menu,9
bad,12
steak,42
night,9
people,6
bisque,6
medium,14
time,15
vegas,22
cool,9
steaks,17
water,7
downtown,7
birthday,7
maybe,6
views,7
didn,11
waiter,15
friend,6
price,11
husband,7
check,6
lobster,19
stars,11
steakhouse,18
table,22
experience,14
dress,6
okay,7
food,28
house,7
fine,8
money,7
restaurant,14
rib,6
fremont,6
filet,10
fried,8
nice,8
cooked,11
casino,7
crab,6
salad,8
strip,7
ambiance,6
quality,8
chicken,8
staff,9
overall,6
view,25
decent,8
immediately,6
minutes,8
star,6
