words,count
nwe,8
sitting,7
awful,6
nthe,13
waiting,9
told,8
hash,41
wait,11
tell,7
customer,7
reviews,11
browns,10
tried,6
short,6
waitress,21
egg,7
cold,7
food,68
yourself,6
didn,11
meal,9
house,12
waffle,10
owner,9
try,10
waited,6
chopped,8
wasn,8
service,22
tasted,7
seen,6
breakfast,10
sat,11
eggs,11
salmon,6
don,11
corned,9
toast,6
busy,7
plate,6
bad,13
husband,8
seat,8
coffee,12
kitchen,8
water,6
restaurant,16
table,13
beef,15
mary,15
else,8
ready,7
left,11
looked,10
flavor,6
tables,14
five,6
server,19
people,14
home,10
ourselves,8
eat,9
fries,12
minutes,26
check,12
star,8
wife,10
walked,7
time,18
