words,count
sleep,6
casinos,6
nthe,14
monorail,20
smoke,6
cheapest,8
hot,7
motel,8
little,12
free,6
isn,6
wasn,11
don,22
definitely,8
stop,8
bad,10
easy,6
night,26
people,17
check,15
floor,11
weekend,8
beds,6
vegas,42
water,9
extra,6
hotels,15
nascar,8
staying,7
seriously,7
price,12
buffet,9
cheap,36
morning,6
parking,7
sahara,35
pay,14
trip,7
money,9
strip,34
low,8
dirty,11
time,30
pool,10
dollar,8
hours,8
stayed,19
rude,6
coming,9
actually,6
food,8
found,8
guess,7
dont,11
hotel,45
clean,12
pretty,15
close,6
won,6
probably,11
else,10
look,6
fun,8
tables,19
location,8
blackjack,14
bit,6
cafe,9
nice,9
access,8
casino,23
looking,6
front,7
day,13
times,8
lot,6
exactly,6
bed,12
unless,6
walk,10
table,7
smoking,8
lobby,6
desk,6
didn,25
elevators,8
eat,7
star,11
stay,32
