words,count
nwe,29
worth,6
nfor,11
bacon,11
chef,12
nthe,35
items,7
fantastic,16
recommend,12
warm,8
excellent,13
times,8
amazing,26
oysters,42
wine,17
bread,39
potatoes,12
meal,28
ate,6
delicious,22
wasn,8
service,35
top,16
legs,12
dogs,13
seated,8
mina,22
raw,11
dozen,6
blue,9
mashed,7
mouth,6
don,16
definitely,18
menu,40
rice,7
plate,7
appetizer,16
dipping,8
bad,7
grilled,11
steak,20
seabass,7
decided,8
hummus,20
cod,6
pita,10
pre,6
beef,7
split,6
plates,8
garlic,8
tuna,10
nit,6
butter,7
dishes,11
night,18
people,13
ice,12
corn,17
chilean,6
dinner,42
happy,29
portions,6
trio,15
time,27
skin,7
yummy,9
vegas,20
little,16
dip,10
drinks,8
water,9
wait,8
usually,7
entrees,12
love,15
flavors,7
chocolate,10
awesome,13
birthday,8
nour,8
course,24
appetizers,16
main,10
didn,19
looking,8
couldn,8
waiter,9
cheese,14
spanish,6
size,7
bite,10
stuffed,8
white,9
friend,13
tasted,9
dining,14
price,7
seafood,44
calamari,6
review,7
comes,8
attentive,9
trip,6
steamed,7
flavor,10
server,9
naan,15
lobster,36
nmy,8
favorite,12
start,12
stars,14
spicy,8
taste,11
tasty,6
cream,11
wife,6
platter,7
dish,10
fan,11
scallops,11
experience,17
amount,7
pick,6
family,6
hour,25
huge,6
tried,7
sauce,20
food,58
clams,19
fish,27
bass,28
beginning,6
feel,7
wonderful,10
king,11
eaten,6
extremely,6
pretty,14
paella,13
restaurants,9
sea,32
restaurant,32
sweet,6
scallop,7
else,11
bill,6
decor,6
roasted,7
bit,11
absolutely,6
sauces,9
eating,8
served,13
tasting,23
jumbo,6
fried,9
lemon,6
nice,30
cooked,19
fresh,24
desserts,6
friendly,9
dessert,19
asparagus,13
michael,19
try,15
sangria,8
crab,34
sort,6
started,7
salad,24
shrimp,15
feta,8
entree,16
light,6
prawns,10
perfect,21
bar,15
day,7
glasses,6
seablue,25
red,7
waitress,9
quality,8
wrapped,6
perfectly,20
lot,11
loved,16
bed,6
chicken,8
staff,8
creme,7
mgm,17
etc,10
table,18
incredible,9
pepper,7
getting,9
crusted,6
own,7
mushrooms,11
eat,20
wish,7
cake,8
kinda,7
friends,8
