words,count
nwe,8
dish,7
nthe,13
told,14
brought,9
bartender,7
pizza,10
meat,7
meal,14
little,8
loud,10
wasn,19
service,29
seated,13
don,16
busy,12
menu,18
rice,10
bar,17
bad,19
grilled,9
beef,11
beer,25
tuna,6
left,6
night,14
people,11
ice,8
bisque,6
dinner,8
happy,6
inside,6
check,7
roll,7
finally,8
drinks,13
water,11
wait,13
usually,8
love,6
times,6
maybe,6
cold,12
hot,7
lunch,16
didn,27
rock,8
card,6
couldn,10
waiter,16
cheese,12
friend,6
sat,6
husband,14
review,6
sauce,7
flavor,7
except,6
server,9
spicy,7
taste,6
time,35
experience,13
town,8
hour,7
sandwich,14
okay,8
rude,8
actually,8
wouldn,8
food,70
house,17
guess,6
yardhouse,6
pretty,14
won,7
probably,6
restaurant,16
liked,6
cream,9
empty,7
hostess,8
person,6
disappointed,6
location,20
wings,7
nice,8
beers,8
dessert,9
try,7
casino,10
crab,7
customer,8
salad,8
instead,8
sit,7
red,8
yard,16
waitress,20
stars,6
korean,8
looked,6
selection,10
chicken,12
staff,8
table,19
bbq,11
drink,9
home,6
getting,6
eat,15
minutes,18
friends,8
