words,count
dish,9
friendly,12
vegan,9
vegas,12
level,11
try,20
mediterranean,12
burger,10
nthe,9
indian,39
experience,11
options,8
fantastic,6
love,19
family,8
highly,6
flavors,6
visit,6
recommend,12
tikka,9
excellent,8
town,6
worth,6
awesome,7
dinner,7
amazing,23
tried,11
spot,6
perfect,7
samosas,7
food,109
lunch,10
didn,6
reasonable,7
house,6
veggie,7
delicious,23
wasn,6
little,9
service,26
masala,15
halal,13
dishes,8
don,8
gyro,6
definitely,25
clean,13
atmosphere,6
chicken,55
staff,18
menu,17
rice,7
loved,8
husband,9
lots,6
restaurant,21
prices,9
chili,6
lazeez,22
decor,8
garlic,7
day,9
helpful,6
people,6
naan,9
falafel,6
home,6
super,7
favorite,9
meal,6
curry,11
lot,6
spicy,8
eat,8
spice,12
taste,9
tasty,8
nice,23
friends,6
time,21
fresh,13
