words,count
nthe,6
told,7
fantastic,6
recommend,7
excellent,13
bartender,11
amazing,19
waitress,12
sliders,9
delicious,11
service,43
reuben,6
seated,12
don,9
dog,6
definitely,21
enjoyed,8
menu,13
bar,42
bad,6
rings,22
games,10
beer,32
burgers,8
night,12
people,6
corn,8
super,9
dinner,6
portions,7
trip,6
time,20
manager,8
vegas,28
quick,8
drinks,19
wait,14
love,6
sports,38
awesome,13
staying,7
cold,7
thank,8
appetizers,6
lunch,7
half,8
didn,8
looking,8
waiter,7
cheese,22
fast,6
friend,7
attentive,8
server,12
tvs,10
favorite,6
strip,8
tasty,8
fresh,7
burger,21
experience,13
screens,7
huge,9
sauce,6
food,63
wonderful,8
salmon,6
pretty,8
meal,9
restaurant,13
onion,24
grand,10
game,17
bit,6
wings,7
fries,22
fried,13
nice,11
cooked,8
beers,10
curds,7
friendly,15
try,8
customer,6
salad,16
tap,28
watch,11
bartenders,9
perfect,10
mention,7
day,8
steak,8
lot,6
loved,10
atmosphere,13
selection,7
chicken,8
staff,14
mgm,31
party,6
drink,8
eat,22
friends,6
