words,count
nwe,10
asian,8
worth,13
frozen,8
enjoy,8
japanese,11
nthe,25
cooking,11
slices,6
recommend,9
type,6
excellent,15
veggies,39
times,14
hot,35
las,8
green,14
meat,59
chuck,20
meal,27
little,31
free,10
wasn,23
service,50
swish,46
don,17
definitely,30
menu,12
rice,29
plate,23
dipping,13
bad,7
noodles,22
groupon,32
beef,27
mushroom,15
chili,10
broth,64
sushi,12
vegetable,6
delight,6
garlic,24
udon,15
night,8
deal,9
people,13
dinner,8
plus,6
music,6
happy,9
offer,14
portions,7
roll,6
time,61
charge,6
choice,6
vegas,20
cook,23
quick,6
dip,9
eating,14
water,12
wait,7
healthy,30
usually,13
love,27
extra,13
prefer,9
sake,10
visit,11
soup,9
awesome,8
remember,6
maybe,7
amazing,10
lunch,20
didn,17
soy,10
yourself,7
size,8
friend,13
dining,8
price,10
especially,8
seafood,16
hungry,25
prime,30
husband,7
attentive,11
ribeye,8
sahara,9
bowl,11
check,15
flavor,12
pot,23
server,12
nmy,6
favorite,6
fill,6
lot,7
spicy,22
taste,10
tasty,15
fan,6
tea,13
experience,25
prior,7
options,7
family,8
eye,34
salty,6
tried,12
style,8
sauce,40
food,52
delicious,23
miso,24
feel,6
kobe,50
salmon,11
clean,12
pretty,29
won,7
restaurant,21
sweet,9
else,7
pricey,6
prices,10
sesame,6
fun,20
rib,44
try,29
tables,6
location,12
bit,23
shabu,258
sauces,13
tofu,15
fast,6
doesn,6
nice,30
fresh,14
friendly,14
enjoyed,16
tax,6
shrimp,6
onions,9
cabbage,11
choose,8
strip,7
craving,6
waitress,11
quality,9
ponzu,14
stars,7
loved,6
carrots,8
bring,6
seaweed,12
chicken,17
staff,12
based,7
table,10
party,11
broccoli,10
add,13
onion,10
sukiyaki,73
getting,8
own,9
mushrooms,13
vegetables,22
eat,22
variety,7
star,7
friends,17
yelp,6
portion,34
