words,count
tiramisu,6
dessert,6
vegas,17
try,11
nthe,11
experience,6
recommend,6
salad,6
sit,6
amazing,10
pizza,9
tomato,6
bakery,16
sauce,11
coffee,32
food,24
day,9
bread,6
potatoes,6
didn,9
free,6
cheese,6
delicious,16
little,13
service,14
friend,6
stars,6
coconut,6
breakfast,18
sat,8
price,9
definitely,6
meal,11
chicken,6
toast,6
menu,7
pretty,9
bar,7
outside,12
restaurant,14
cup,6
tasted,8
decent,8
grand,6
looked,6
served,6
italian,24
seating,7
people,9
eggs,6
pasta,6
dinner,10
canal,10
eat,7
inside,8
wife,6
venetian,15
nice,18
tintoretto,8
gelato,22
walked,8
time,6
fresh,10
