words,count
worth,17
nwe,9
enjoy,7
fantastic,12
highly,11
brought,12
recommend,9
tell,8
evening,13
excellent,32
amazing,43
wrong,7
las,22
green,8
wine,16
bread,9
meat,6
potatoes,34
meal,35
bone,10
little,11
delicious,37
wasn,10
service,80
spinach,11
top,19
elevator,9
stuffed,12
seated,13
friend,6
nthe,17
mashed,15
mouth,13
don,23
definitely,25
enjoyed,13
menu,15
plate,9
appetizer,10
bar,13
grilled,6
steak,86
decided,6
garlic,9
tuna,7
butter,10
left,6
thanks,10
yes,7
night,19
deal,8
people,12
bisque,8
super,6
dinner,39
ahi,6
happy,13
medium,9
inside,6
floor,8
weekend,6
potato,24
time,38
manager,11
vegas,49
steaks,27
drinks,7
shared,7
wait,9
love,12
visit,17
share,8
chocolate,14
soup,6
awesome,14
beans,8
birthday,20
nour,8
course,10
thank,11
hot,9
window,9
name,8
looking,6
waiter,19
cheese,9
mignon,11
boyfriend,6
locations,8
dining,18
especially,6
husband,13
attentive,15
ribeye,15
pay,6
bottle,9
disappointed,6
server,20
lobster,23
favorite,10
shrimp,12
spicy,9
cream,10
chris,63
wife,12
dish,6
steakhouse,21
anniversary,11
experience,34
family,8
eye,18
hour,6
beautiful,11
huge,9
petite,10
coming,7
actually,7
sauce,10
return,8
food,80
house,8
feel,7
wonderful,16
banana,10
outstanding,10
caesar,14
eaten,12
windows,7
fillet,6
pretty,11
casino,9
gratin,6
tender,6
liked,7
sweet,20
expensive,6
pricey,8
look,9
rib,16
ruth,72
arrived,6
location,20
bit,11
absolutely,10
eating,7
forward,6
filet,38
nice,36
prepared,9
reservation,8
meals,8
overlooking,7
cooked,24
friendly,23
dessert,23
entire,7
asparagus,10
try,12
booth,6
crab,12
started,9
casserole,10
salad,26
located,8
perfect,21
day,8
strip,36
ambiance,8
special,15
desert,8
restaurants,7
date,6
quality,8
perfectly,7
exactly,7
loved,13
dishes,6
occasion,6
atmosphere,12
chicken,9
staff,17
creamed,9
overall,6
perfection,11
view,35
job,6
table,19
restaurant,31
party,6
drink,9
generous,6
helpful,6
didn,15
mushrooms,8
eat,12
cake,17
reservations,6
pie,7
harrah,20
baked,6
