words,count
worth,20
nail,154
nthe,15
fantastic,12
highly,15
call,6
recommend,31
phone,8
excellent,7
amazing,49
cuticles,6
las,9
salon,112
satisfied,10
weeks,36
free,8
appointments,13
service,38
top,10
girls,18
mind,6
seen,13
recommended,10
regular,13
don,28
definitely,33
tech,18
colors,32
busy,26
tammy,9
bad,14
toes,6
life,10
couple,10
kim,41
left,8
yes,6
bobby,7
people,14
booking,6
super,20
months,7
accommodate,6
music,6
happy,28
offer,10
tell,8
drive,10
techs,22
loyal,6
time,84
hannah,6
vegas,35
leave,10
quick,8
pedi,19
wait,12
usually,9
love,96
visit,11
live,7
reviews,8
crazy,7
chip,6
spa,7
product,6
cute,6
thank,8
name,9
didn,16
girl,9
looking,21
care,9
advance,10
little,21
friend,6
professional,19
gel,105
mani,18
comes,6
color,36
week,9
manicure,33
polish,21
lady,7
nails,196
favorite,9
ladies,7
fast,7
stars,8
gone,8
moved,9
month,8
appointment,47
lisa,6
instagram,8
past,9
design,13
experience,30
pick,6
takes,11
finally,6
town,14
hour,6
beautiful,14
huge,6
coming,22
found,17
hard,14
idea,8
pleasant,8
feel,8
glitter,6
wonderful,7
compliments,10
lil,6
services,12
extremely,16
sometimes,10
clean,23
pretty,6
gels,14
set,14
art,23
won,6
recently,8
sweet,13
else,18
prices,7
look,30
fun,7
salons,14
person,6
technicians,6
shape,10
disappointed,13
bit,8
absolutely,22
called,9
application,8
pedicures,10
nice,30
ago,7
friendly,30
try,16
makes,13
awesome,18
started,9
customer,23
honestly,6
looks,6
perfect,20
choose,9
designs,17
hands,8
front,11
day,16
doing,12
manicures,11
times,14
owner,9
quality,15
lot,7
exactly,15
loved,8
comfortable,8
receptionist,7
able,12
pedicure,34
looked,6
atmosphere,6
selection,29
staff,28
job,41
walk,13
incredible,6
desk,8
helpful,8
schedule,8
getting,14
polished,112
technician,10
minutes,7
book,11
acrylic,6
stay,9
friends,10
