words,count
vegas,23
cool,8
nthe,15
drinks,13
sun,10
water,14
kids,21
options,8
fantastic,7
love,19
music,11
relax,6
friendly,6
awesome,7
spa,6
huge,7
stayed,7
lounge,9
hot,11
spot,6
coming,6
crowded,7
shade,9
perfect,6
amazing,9
food,16
rental,6
day,26
pools,38
free,11
signature,7
bars,6
service,9
hotel,11
loved,7
rent,14
don,15
definitely,12
tubes,7
bring,15
outside,8
pretty,7
mgm,46
bar,6
bad,6
river,84
nthere,7
float,8
lots,8
lazy,84
walk,8
towels,10
relaxing,6
fun,27
cabana,20
trip,6
complex,17
grand,14
party,14
drink,18
nit,6
left,6
wet,28
couple,9
chairs,11
people,29
tube,9
getting,6
favorite,8
lot,7
tell,7
floating,9
check,11
republic,23
nice,7
stay,12
pool,116
time,20
