words,count
prices,6
dessert,6
tacos,24
vegas,9
nwe,7
slow,6
nthe,13
drinks,8
corn,6
experience,11
fajitas,9
love,11
guacamole,6
flavors,6
excellent,6
hour,19
awesome,8
amazing,6
tried,6
stars,7
dish,7
patio,7
mexican,28
hot,7
outside,7
food,44
day,8
didn,7
rock,13
salsa,28
delicious,13
try,8
red,14
times,7
margaritas,15
star,9
taco,6
wasn,9
little,17
service,16
night,11
lot,7
tequila,13
chicken,6
enjoyed,6
staff,7
menu,8
rice,6
chips,22
bar,19
bad,7
flavor,6
salsas,6
restaurant,17
decor,6
lunch,7
dining,6
server,7
people,6
agave,23
happy,21
definitely,11
nice,7
time,21
