words,count
nwe,9
worth,8
nthe,22
fantastic,6
excellent,9
honey,7
times,6
buns,6
green,6
avocado,6
meat,11
lucy,32
little,24
isn,6
delicious,12
service,16
top,8
blue,9
regular,13
don,9
definitely,16
menu,16
bar,23
bad,7
groupon,22
beer,7
garlic,10
game,7
burgers,40
mayo,12
night,6
people,8
super,6
deal,9
medium,6
inside,6
check,13
time,17
vegas,15
cool,6
drinks,7
wait,6
love,9
extra,9
awesome,6
lunch,10
ketchup,8
didn,8
cheese,30
bite,6
stuffed,7
friend,6
price,9
shot,6
husband,6
unlv,8
turkey,10
pay,8
ranch,8
flavor,9
served,6
wheat,8
nmy,11
coupon,9
strip,11
lot,9
trying,6
potato,21
wife,8
strings,11
fan,6
list,8
burger,172
experience,8
meatless,6
options,6
door,6
huge,6
sauce,22
food,28
lettuce,11
hard,6
feel,6
juicy,46
pretty,13
close,6
restaurant,6
patty,8
liked,7
expensive,9
pricey,8
decor,6
grind,23
location,6
build,11
bit,13
onion,13
sauces,14
fries,70
nice,20
mustard,10
cooked,12
fresh,14
friendly,9
try,14
chose,11
makes,6
chipotle,7
onions,13
perfect,7
choose,11
special,9
waitress,7
quality,9
stars,6
loved,7
chicken,6
staff,7
overall,8
decent,7
choices,8
sweet,20
pepper,7
getting,6
toppings,34
own,19
mushrooms,8
bun,18
yelp,9
