words,count
yellow,7
dish,18
charge,6
vegas,8
level,6
specials,7
pork,6
tea,6
nthe,22
rainbow,9
curry,34
love,17
duck,8
salad,8
friendly,10
soup,22
brown,8
hot,8
green,8
sauce,11
food,62
lunch,20
meat,9
didn,16
fish,6
special,7
try,19
times,10
waitress,7
delicious,9
wasn,6
little,17
service,17
tom,14
friend,8
lot,7
thai,83
loved,7
coconut,6
dishes,18
price,7
don,8
yum,9
atmosphere,7
chicken,36
staff,21
busy,8
menu,12
pretty,14
rice,31
restaurants,7
probably,8
restaurant,24
beef,18
wait,7
kaow,14
pad,16
flavor,13
location,9
sweet,9
couple,6
bit,12
favorite,8
shrimp,11
tofu,7
spicy,20
eat,10
spice,10
portions,7
fried,12
pin,14
taste,11
nice,10
time,12
