words,count
chinese,27
nwe,7
chain,15
dessert,11
vegas,9
nthe,8
drinks,6
changs,20
wait,10
items,6
experience,7
usually,7
chang,16
love,24
hour,13
friendly,6
soup,20
sour,14
awesome,8
honey,6
shrimp,16
hot,19
lot,6
authentic,6
las,6
green,7
sauce,14
food,50
lunch,7
meal,15
free,20
waiter,8
lettuce,22
delicious,9
little,9
service,42
seated,8
ginger,6
mongolian,6
dishes,10
regular,6
don,11
atmosphere,6
chicken,40
wraps,19
busy,6
menu,23
rice,12
appetizer,6
bar,10
bad,6
husband,6
noodles,8
restaurant,16
sweet,9
table,13
crispy,8
beef,10
beer,6
fun,6
pao,6
location,16
server,8
night,7
served,8
home,9
sauces,6
ribs,9
favorite,12
dinner,19
strip,6
happy,14
spicy,10
gluten,16
recommend,6
eat,10
fried,11
tasty,8
lemon,8
nice,14
wife,8
time,19
fresh,10
