words,count
yummy,8
friendly,44
town,6
dessert,6
vegas,6
cool,6
try,19
guy,8
tea,15
bacon,28
nthe,13
experience,9
love,50
family,32
visit,6
recommend,13
chocolate,16
warm,8
excellent,11
customer,16
worth,6
awesome,15
amazing,28
pizza,12
sandwich,35
overall,9
coming,6
looked,7
guys,6
paper,7
perfect,17
style,7
sauce,9
food,48
lunch,13
didn,8
waffle,132
special,21
looking,12
free,10
owners,8
ate,6
times,8
cheese,6
feel,8
owned,13
delicious,33
little,12
service,48
top,6
plastic,6
banana,11
stars,8
boba,22
loved,8
syrup,11
breakfast,80
waffles,121
sandwiches,15
topping,6
eggs,29
sausage,10
regular,7
don,15
scrambled,7
definitely,11
clean,12
atmosphere,9
selection,7
staff,27
menu,18
sugar,6
pretty,6
local,6
pumpkin,11
bad,6
restaurants,7
fluffy,11
review,6
outside,11
whipped,9
restaurant,10
comes,7
sweet,17
crispy,9
light,21
prices,6
coffee,17
split,6
plates,6
week,7
fruit,10
bananas,6
smoothies,12
ham,10
day,8
real,6
customers,6
crisp,7
helpful,6
people,13
absolutely,9
ice,12
business,7
super,19
favorite,21
toppings,8
own,6
fast,8
start,7
happy,6
strawberries,10
eat,12
inside,10
taste,14
cafe,23
cream,20
topped,6
nice,19
time,26
fresh,18
