words,count
worth,6
nthe,18
kids,8
employees,6
recommend,9
glass,6
excellent,11
amazing,18
las,9
third,6
hidden,10
bread,7
potatoes,6
panini,10
reasonable,6
meal,16
little,14
service,42
fashion,13
blue,8
don,14
definitely,13
busy,6
menu,15
greens,6
bad,7
grilled,24
refill,6
basil,16
plates,6
people,6
corn,7
cafeteria,7
floor,11
tip,9
pizzas,8
time,23
manager,7
yummy,11
vegas,18
leave,8
love,41
extra,6
chocolate,8
soup,42
caf,7
spot,6
lunch,19
salads,19
care,7
cheese,25
price,9
gem,6
berry,9
comes,14
shopping,12
attentive,9
server,14
nice,11
favorite,20
shrimp,13
mixed,8
strip,10
taste,6
tasty,7
parmesan,7
dressing,8
mall,23
sandwich,17
nordstrom,35
food,79
delicious,30
cookie,7
sandwiches,10
salmon,19
clean,7
pretty,9
creme,8
restaurant,10
prices,12
roasted,11
servers,6
line,6
cafe,46
cooked,6
fresh,23
berries,8
nicoise,6
friendly,11
dessert,9
try,16
awesome,17
customer,6
salad,54
tomato,36
nordstroms,8
perfect,8
tray,10
quality,9
loved,7
bring,8
chicken,36
staff,12
grab,6
table,7
drink,9
pasta,7
spots,6
eat,13
star,8
