words,count
yummy,7
friendly,16
customer,6
tri,7
quick,8
barbara,10
burger,67
wait,6
fantastic,6
love,9
santa,11
thru,14
excellent,6
glad,6
salad,11
awesome,10
onions,9
sandwich,16
tried,9
huge,6
green,20
style,6
amazing,12
food,46
didn,8
house,6
try,20
tempura,11
greasy,6
cheese,7
lettuce,10
delicious,26
little,8
service,23
perfectly,12
double,10
juicy,6
plus,6
drive,22
definitely,13
clean,13
charburger,9
chicken,14
staff,11
menu,8
grilled,17
habit,30
rings,16
sweet,10
peppers,6
bbq,7
tuna,8
ranch,7
burgers,24
flavor,10
location,7
onion,16
super,7
beans,17
fast,15
stars,6
offer,7
trying,6
eat,6
fries,34
fried,9
char,18
tasty,8
tip,7
nice,14
time,19
potato,8
fresh,19
