words,count
nwe,22
bacon,14
chef,6
fabulous,8
nthe,37
items,9
fantastic,11
highly,11
brought,6
music,15
recommend,14
warm,6
excellent,18
amazing,48
beauty,34
santos,9
las,9
enter,8
oysters,7
avocado,7
hidden,10
braised,6
bone,9
loud,10
delicious,44
wasn,6
service,37
top,22
seated,7
flavorful,11
mine,6
recommended,7
don,19
definitely,21
enjoyed,13
toast,21
nservice,6
menu,33
plate,6
stop,6
bar,15
grilled,28
steak,9
rings,7
dumplings,38
amount,7
plates,17
greeted,7
tuna,22
kept,6
ntuna,6
smoked,9
left,6
kale,10
easy,9
unique,11
night,18
people,11
phenomenal,9
ice,6
super,17
dinner,35
inside,13
floor,6
roll,6
time,33
tacos,36
vegas,55
cool,21
die,6
drinks,32
tartare,10
shared,11
french,16
wait,18
love,22
entrance,12
share,10
chocolate,8
soup,48
awesome,14
restaurants,16
lounge,10
nyc,15
cocktail,8
spot,9
mac,20
birthday,8
tapas,17
nour,11
course,8
hot,6
main,7
didn,14
looking,11
couldn,6
waiter,8
cheese,56
little,25
bite,7
thai,6
dining,21
especially,6
shop,39
walking,6
outside,6
husband,8
cocktails,18
pot,6
ravioli,6
attentive,10
favorites,6
flavor,25
dark,9
world,6
server,23
served,14
lobster,11
table,17
favorite,35
meal,11
essex,29
tasty,15
cream,7
fresh,12
chris,8
dish,24
presentation,7
bubbles,6
burger,8
scallops,8
experience,28
door,14
beautiful,13
tried,15
coming,15
short,16
style,18
sauce,11
food,92
found,6
feel,11
caesar,7
salmon,7
notch,7
pretty,8
recommendations,7
wow,8
won,6
probably,7
restaurant,77
sweet,13
crispy,7
pricey,6
fun,19
rib,18
decor,23
person,6
location,12
bit,11
butterscotch,6
jewelry,9
absolutely,9
flavors,6
eating,6
servers,6
fries,8
fried,7
cosmo,9
nice,14
reservation,8
wonton,8
cooked,6
berries,6
desserts,7
friendly,6
dessert,14
try,23
poke,12
makes,7
pawn,35
started,9
salad,22
pieces,7
lamb,12
marrow,11
tomato,33
light,6
vibe,18
looks,7
perfect,19
empanadas,7
emerald,7
front,9
strip,6
ambiance,12
shrimp,13
waitress,8
perfectly,7
loved,29
dishes,26
atmosphere,24
chicken,32
staff,14
overall,7
packed,7
meatballs,23
job,6
gimlet,8
walk,16
bbq,9
party,7
drink,8
incredible,7
helpful,7
onion,23
cosmopolitan,18
eat,18
cake,11
reservations,7
friends,10
