words,count
cupcakery,32
worth,9
vegas,11
try,14
enjoy,6
nthe,10
cupcakes,115
frosting,31
box,9
love,13
brought,6
flavors,22
visit,8
chocolate,24
town,6
pink,13
tried,13
stop,7
southern,14
birthday,6
belle,14
cute,11
cupcake,62
day,10
velvet,24
red,24
times,6
cheese,8
delicious,12
little,22
service,6
loved,6
ganache,7
store,6
dozen,11
moist,16
price,12
don,11
definitely,8
pretty,13
flavor,10
champagne,7
shortcake,8
cakes,6
sweet,19
treat,6
location,7
dry,8
pricey,7
kir,6
variety,6
bit,7
royale,6
raspberry,6
super,6
favorite,10
eat,6
strawberry,10
cake,40
taste,16
tasty,7
cream,17
lemon,6
time,10
