words,count
nwe,21
asian,43
worth,9
enjoy,7
bacon,17
japanese,91
chef,18
street,48
nthe,29
wagyu,16
items,21
fantastic,15
highly,26
brought,6
kurobuta,7
recommend,44
excellent,28
las,11
oysters,6
wine,6
savory,7
hidden,11
meat,15
reasonable,12
meal,19
bone,15
little,25
free,6
rinds,12
wasn,9
service,78
top,17
mind,6
snow,7
recommended,10
mouth,22
don,16
definitely,63
tebasaki,9
enjoyed,11
toast,7
menu,57
rich,9
rice,63
plate,8
twice,6
bad,8
grilled,21
decided,6
noodles,8
omg,6
uni,69
beef,14
beer,9
personally,6
chili,16
belly,17
plates,12
garlic,17
butter,25
udon,30
left,8
fusion,12
unique,16
night,14
people,18
creative,6
corn,71
pla,8
super,16
dinner,20
plus,6
curry,10
happy,38
sprouts,21
topped,6
salt,11
time,47
milk,7
yummy,9
vegas,43
cool,10
die,6
skewer,10
pork,46
tartare,7
wait,20
love,42
flavors,32
sake,24
visit,17
soup,7
ribs,6
awesome,28
spot,8
birthday,9
date,7
brussel,9
tapas,38
pulled,7
thank,11
amazing,68
lunch,17
half,6
name,9
didn,17
wrap,6
seriously,8
octopus,8
tempura,12
waiter,7
size,7
bite,12
friend,13
thai,49
tasted,6
price,22
especially,7
wing,7
nthey,6
black,8
portions,10
gem,17
inyo,52
husband,18
review,12
edamame,14
comes,8
bowl,6
week,7
favorites,10
flavor,39
hamachi,6
server,17
oxtail,12
served,16
njapanese,11
favorite,41
shrimp,7
strip,17
start,7
lot,11
spicy,8
trying,7
taste,23
tasty,20
wife,10
dish,35
attentive,20
sashimi,10
presentation,10
fan,6
chinatown,12
scallops,8
experience,18
family,8
glad,7
town,10
hour,25
scramble,22
beautiful,9
salty,6
salts,10
tried,34
coming,20
short,7
soon,6
style,31
sauce,24
return,6
food,159
found,10
delicious,71
house,6
fish,10
hard,8
specials,7
owners,10
miso,21
feel,8
wonderful,14
outstanding,8
extremely,11
clean,12
pretty,9
restaurants,17
sea,7
tender,9
wow,7
please,6
available,6
recently,6
ika,10
restaurant,78
liked,6
simple,6
sweet,17
scallop,6
crispy,21
peppers,7
flavorful,19
else,9
prices,11
sesame,9
decor,13
fatty,7
brussels,10
cheek,16
roasted,7
location,8
kushi,9
bit,18
wings,114
helpful,10
absolutely,18
spring,6
sorbet,8
complimentary,7
rolls,6
tasting,10
skewers,47
buttery,8
fried,65
nam,8
nice,66
ago,7
cooked,9
fresh,31
melts,8
friendly,26
dessert,9
try,79
nfood,6
eating,6
yuzu,8
makes,14
crab,33
salad,7
marrow,19
shumai,7
honestly,7
looks,6
perfect,16
day,9
ambiance,8
special,10
red,7
yari,6
times,14
blown,6
owner,31
quality,20
perfectly,11
stars,7
loved,20
dishes,51
korean,34
atmosphere,7
selection,11
chicken,65
staff,20
overall,7
ones,6
perfection,6
cauliflower,13
etc,6
soy,9
table,12
seasoned,8
bbq,6
finished,6
squid,44
party,12
variety,14
kick,6
peter,15
tongue,8
mushrooms,6
eat,27
wish,10
ink,14
incredible,8
star,7
jung,10
friends,22
yelp,10
portion,7
