words,count
hats,21
nwe,8
worth,11
nthe,20
told,20
total,6
tell,12
mess,6
wrong,9
lot,7
meal,6
mean,10
tip,17
little,10
free,11
wasn,15
service,36
girls,6
seated,16
nachos,6
don,33
saying,6
overpriced,17
busy,7
menu,14
theme,12
bar,49
bad,25
decided,11
else,14
beef,8
beer,26
location,6
couple,8
burgers,7
left,17
yes,9
hat,10
night,9
deal,9
people,24
humor,15
dinner,9
shit,10
time,36
concept,9
charge,10
excalibur,13
vegas,32
bartender,31
leave,9
guy,8
cost,6
drinks,40
water,7
wait,16
love,6
extra,6
beers,13
maybe,11
fine,9
talk,7
cold,13
sarcastic,7
half,10
ketchup,7
name,6
didn,38
looking,6
card,7
couldn,10
waiter,22
cheese,9
friend,8
sat,11
dining,6
price,9
walking,6
dick,37
stupid,13
husband,8
ignored,7
review,9
comes,7
resort,11
obnoxious,6
mediocre,9
pay,21
check,11
totally,11
rest,7
dicks,24
disappointed,8
server,21
gross,7
business,7
act,8
start,7
stars,6
complete,10
money,22
creditcard,7
paying,8
sitting,7
fat,6
worst,17
awful,14
burger,17
experience,33
finally,9
rudeness,6
sucks,9
sense,7
sandwich,6
rude,36
attitude,8
paper,17
actually,16
late,8
wouldn,10
food,117
sucked,9
expect,6
ass,6
reason,7
terrible,14
dont,7
feel,6
guess,7
supposed,23
treated,8
pretty,9
won,11
probably,10
restaurant,35
expensive,6
empty,6
understand,6
prices,20
hostess,7
frozen,7
bill,24
fun,42
ready,6
funny,22
person,7
spend,9
tables,9
customers,9
game,10
bit,7
wings,7
eating,8
crap,8
servers,12
line,13
fries,6
fried,6
called,9
nice,6
walked,22
waiters,10
try,9
giving,6
waiting,8
gimmick,6
started,9
didnt,10
sit,7
instead,7
bartenders,8
front,6
day,9
strip,8
completely,10
waitress,26
quality,8
looked,8
atmosphere,8
chicken,13
staff,18
trying,11
chips,6
grab,9
insulting,7
horrible,15
job,7
joke,11
table,34
waste,6
bucks,6
party,18
drink,34
avoid,6
host,6
getting,13
buy,6
eat,26
minutes,15
priced,14
friends,6
