words,count
ice,11
yummy,7
friendly,24
customer,7
dessert,6
vegas,18
salad,13
enjoy,6
nthe,9
ayce,21
hours,6
slow,6
wait,11
experience,8
options,6
love,61
family,10
highly,9
recommend,16
excellent,9
town,14
hour,42
awesome,25
sit,7
amazing,26
spot,15
stars,6
coming,19
date,7
waitress,8
food,60
lunch,8
half,8
day,11
fish,8
special,6
try,18
quick,7
times,11
feel,6
delicious,18
kobe,29
quality,13
little,11
service,73
top,6
price,16
regular,7
don,15
sometimes,7
definitely,25
clean,8
atmosphere,11
selection,10
staff,22
busy,8
menu,30
pretty,10
bar,10
bad,9
husband,7
close,7
restaurant,21
wet,7
prices,11
attentive,9
sushi,182
week,6
tuna,8
priced,8
bit,10
helpful,6
server,13
night,14
deal,7
people,8
absolutely,6
chefs,8
super,13
favorite,24
dinner,16
mochi,7
servers,7
rolls,37
fast,18
lol,9
lot,10
happy,51
eat,54
cream,13
roll,35
nice,23
friends,9
time,37
fresh,22
