words,count
atmosphere,8
town,24
dessert,6
vegas,11
salad,8
try,19
chef,10
nthe,7
drinks,13
wait,8
kids,9
experience,7
fantastic,6
love,12
recommend,10
excellent,9
bartender,8
hour,10
napoli,10
friendly,12
amazing,26
pizza,99
tried,8
coming,6
perfect,11
sauce,12
food,35
cannoli,6
lunch,19
meal,7
special,8
delicious,31
owner,7
service,33
wonderful,7
loved,7
square,21
don,6
definitely,24
chicken,10
enjoyed,6
staff,10
menu,12
decided,6
restaurant,13
attentive,10
bella,12
wings,7
bit,6
server,7
night,9
italian,18
absolutely,8
pasta,13
super,7
favorite,9
prices,7
happy,13
eat,10
nice,24
pizzas,8
time,20
fresh,9
