words,count
nwe,48
hanging,11
paris,6
worth,56
nfor,14
enjoy,45
chef,24
elegant,8
fabulous,15
nthe,150
air,9
meals,9
near,11
lights,16
told,14
curry,33
neven,6
wagyu,11
items,11
fantastic,37
highly,14
brought,14
guests,9
total,7
music,45
recommend,40
tell,13
glass,83
warm,13
excellent,44
vodka,10
absolute,6
conversation,8
amazing,130
yum,6
wrong,10
types,7
las,42
wine,64
split,6
braised,7
bread,46
meat,13
potatoes,19
crunchy,7
filling,6
reasonable,8
mean,6
tip,9
saturday,14
size,11
little,84
free,29
standard,11
fixe,6
ate,10
days,7
signature,8
loud,9
floors,10
delicious,54
wasn,58
service,140
spinach,7
top,96
girls,13
elevator,56
ceiling,28
serve,7
hazelnut,8
ngreat,9
seated,28
feeling,6
mini,8
modern,16
mind,9
spent,7
stalls,13
seen,13
recommended,9
regular,8
mouth,10
plenty,14
don,51
definitely,73
overpriced,9
anniversary,7
chandelier,14
enjoyed,38
nservice,18
menu,87
rich,21
rice,13
plate,13
stop,9
appetizer,26
bar,107
twice,9
bad,28
steak,23
decided,16
michelin,9
lots,13
kitchen,8
bachelorette,10
cod,17
com,14
prepared,17
tasted,17
bathroom,39
beef,23
quickly,10
sommelier,6
expected,11
life,10
mushroom,6
catch,7
chill,8
tastes,6
weren,16
melted,6
played,7
upscale,8
fairly,7
nif,10
tuna,37
butter,41
kept,8
deal,6
left,7
yes,9
ham,7
mix,219
easy,8
unique,12
vip,9
night,139
crowd,23
clubs,15
bottom,6
ice,21
particular,6
tartar,7
memorable,8
super,27
dinner,105
plus,16
slightly,10
loin,7
people,49
fight,6
call,7
happy,24
head,7
medium,9
offer,9
heat,9
hear,6
true,6
portions,13
inside,30
seafood,6
trip,20
floor,134
setting,9
truffles,9
diet,6
weekend,17
potato,10
nthis,11
luxor,7
time,119
dance,43
hot,13
yummy,18
charge,19
choice,11
vegas,206
bartender,8
cool,40
level,10
die,10
leave,7
quick,8
guy,16
round,8
pork,8
corner,6
gnocchi,25
drinks,96
tartare,16
goes,7
shared,12
french,18
water,15
change,10
wait,21
usually,14
weird,7
entrees,19
breathtaking,14
love,43
extra,11
flavors,15
visit,30
creamy,7
entrance,7
club,57
chocolate,48
reviews,7
soup,10
awesome,49
heard,9
lounge,177
staying,10
cocktail,31
spot,20
mac,25
birthday,19
guys,13
complimentary,10
remember,20
maybe,16
basket,15
talk,6
cold,12
appetizers,34
window,29
offers,7
main,19
views,84
half,19
name,11
didn,70
space,12
looking,36
seriously,9
care,18
couldn,10
waiter,47
turf,13
waited,9
cheese,36
nthere,8
yourself,15
mignon,22
city,29
bite,7
stuffed,8
white,51
friend,26
thai,7
seat,14
boyfriend,12
unfortunately,7
shrimp,10
pre,9
coconut,19
sat,27
note,12
dining,65
interior,12
surf,13
price,31
especially,18
average,7
sunset,13
rating,6
walking,9
nthey,13
cheap,13
maine,6
slow,15
texture,10
nall,11
black,28
madeline,6
truly,7
seared,22
bison,14
husband,21
cocktails,28
satisfying,7
review,33
notice,7
quiet,6
restroom,11
comes,9
thehotel,36
considering,9
breath,9
nit,13
attentive,27
paying,12
bathrooms,28
coffee,6
middle,9
evening,29
pay,19
reminded,9
check,35
week,9
finish,6
totally,9
bottle,34
noverall,6
outdoor,30
rest,9
restrooms,12
topped,12
touch,8
flavor,18
spectacular,28
world,14
disappointed,8
furniture,6
brandade,6
server,31
facing,15
served,41
seating,38
lobster,70
nbut,7
provided,6
mood,6
business,17
earlier,10
favorite,27
meal,58
pistachio,7
mixed,8
heavy,9
ladies,14
strip,164
mandalay,77
aren,6
lol,6
start,24
lot,23
bubble,6
spicy,10
alain,12
trying,17
romantic,18
tiny,8
toilet,14
taste,33
tasty,37
girlfriend,8
cream,23
fresh,28
included,9
wife,16
dish,60
sashimi,7
dressing,6
enjoying,7
presentation,11
fan,12
surprise,6
bubbles,12
heaven,7
list,22
ten,7
past,10
design,6
casual,8
stood,6
section,6
nand,8
scallops,18
hours,12
strong,14
ahead,6
experience,66
options,6
family,6
eye,9
takes,6
gorgeous,15
door,13
madelines,8
basically,9
town,10
none,11
hour,13
beautiful,50
salty,7
urinals,6
huge,18
american,7
stayed,8
menus,7
isn,8
okay,11
tried,16
rude,10
panoramic,6
lighting,10
coming,12
short,12
crowded,20
halibut,15
breads,7
patio,33
help,7
soon,12
style,13
actually,13
late,7
sauce,46
wouldn,10
return,13
food,191
walls,8
foot,6
impressive,7
easily,9
courses,10
found,17
house,11
fish,17
hard,15
expect,14
alcohol,9
surrounded,6
ass,6
foam,8
bass,12
friday,7
pleasant,13
reason,12
dine,8
feel,24
fancy,8
passes,6
guess,17
comfy,6
wonderful,20
hotel,61
believe,6
stall,9
treated,9
outstanding,8
juicy,6
