words,count
nwe,6
asian,26
worth,16
bacon,14
japanese,16
messy,9
nthe,42
told,6
kids,10
items,7
menu,26
hungry,7
music,9
hot,18
wrong,6
las,8
avocado,7
combination,8
meat,16
kinoko,11
hang,6
greasy,6
ate,6
days,6
isn,8
delicious,28
wasn,16
service,11
top,9
ginger,12
gravy,13
regular,11
mouth,9
don,20
dog,19
definitely,40
enjoyed,7
bad,10
lemonade,13
decided,7
jelly,16
beef,8
website,6
mushroom,15
couple,7
garlic,26
burgers,79
yes,7
mayo,26
fusion,10
unique,11
night,24
crowd,6
people,24
ice,8
super,15
eat,28
dinner,6
medium,8
heat,8
check,12
tip,21
topped,13
weekend,6
nthis,8
time,43
yummy,10
finally,14
vegas,41
minute,6
cool,16
item,6
guy,6
parked,7
seasoning,7
colin,10
eating,18
goes,6
wait,28
usually,9
love,29
extra,12
flavors,20
visit,7
car,7
reviews,6
heart,7
crazy,6
awesome,16
katsu,8
mac,7
guys,13
truck,116
amazing,18
half,6
ketchup,9
name,13
didn,18
tried,32
looking,6
cheese,10
size,9
little,32
bite,6
friend,14
buta,13
tasted,7
price,14
salt,6
texture,7
jazz,15
parking,16
review,10
wheels,6
comes,7
pop,6
pay,7
totally,6
fukuburger,80
flavor,16
gonna,6
moco,7
pickled,9
business,7
favorite,11
meal,9
spicy,41
strawberry,9
taste,21
tasty,19
wife,6
fan,7
burger,256
experience,20
town,9
none,6
salty,7
huge,9
sandwich,9
coming,8
egg,49
actually,13
late,13
sauce,62
food,135
wasabi,13
found,9
idea,8
expect,7
event,6
guess,8
owners,8
bring,6
american,8
feel,7
juicy,28
pretty,34
hit,6
hype,6
please,6
probably,9
patty,19
liked,7
sweet,13
crispy,9
damn,7
prices,7
fun,9
location,9
customers,9
bit,12
yolk,7
sauces,13
run,7
nso,6
fast,12
line,13
fries,120
fried,15
called,9
nice,17
cooked,12
fresh,14
friendly,11
outside,14
try,51
waiting,6
nmy,7
makes,11
salad,9
karai,14
loco,6
sit,6
stop,6
perfect,9
day,15
special,17
red,8
times,14
owner,6
quality,6
lot,26
remember,7
loved,11
fuku,62
tamago,30
atmosphere,8
naga,15
chicken,14
staff,8
lucky,6
trucks,18
course,6
stuff,9
buckets,6
taking,8
seasoned,6
bucks,6
crack,13
onion,10
home,10
getting,9
own,6
mushrooms,7
bun,14
minutes,6
ingredients,8
kinda,6
friends,16
