words,count
nwe,6
manager,8
friendly,11
dessert,7
try,15
scallops,9
experience,14
highly,6
crab,9
recommend,10
excellent,24
grill,8
hour,7
awesome,11
shrimp,41
amazing,22
birthday,9
coming,7
perfect,7
bonefish,15
food,38
bang,59
bread,8
potatoes,8
meal,8
house,6
fish,15
special,7
bass,8
free,7
delicious,16
service,37
top,7
wonderful,6
drinks,10
mashed,6
don,10
seafood,12
atmosphere,6
staff,15
menu,17
appetizer,9
chips,6
bar,12
sea,10
restaurant,13
location,9
brunch,6
party,7
drink,7
fantastic,6
server,14
lobster,6
night,13
favorite,6
dinner,15
stars,7
happy,9
definitely,10
nice,19
wife,13
cooked,6
time,20
fresh,12
