words,count
sorry,8
told,59
items,9
credit,7
call,31
tell,11
wrong,12
purchase,24
weeks,9
headboard,8
washer,10
associate,8
days,16
arrived,6
wasn,6
service,61
don,21
bad,10
decided,6
speak,9
experience,13
damaged,6
left,8
deal,7
people,17
offer,7
months,8
upset,6
floor,6
time,25
manager,22
chair,8
finally,7
guy,8
wait,11
talk,9
nso,9
window,8
policy,7
didn,23
looking,12
care,11
couldn,8
dining,7
price,10
shop,9
review,7
informed,7
paying,7
pay,8
week,18
extended,8
model,6
money,18
scheduled,10
fridge,6
furniture,47
business,19
broken,11
sales,24
lack,6
month,6
follow,7
worst,8
charge,9
door,6
company,14
broke,11
hour,9
purchased,20
rude,11
coming,6
help,22
mattress,19
wouldn,7
return,8
couches,9
found,8
house,11
reason,6
feel,7
store,30
couch,10
clean,7
set,21
won,6
else,10
spent,8
spend,6
delivered,20
repair,6
elsewhere,6
called,39
supervisor,6
doesn,7
willey,36
nice,6
ago,10
try,9
waiting,18
customer,54
account,6
pieces,10
day,26
sectional,7
salesman,17
rep,7
completely,6
noticed,7
quality,12
bed,31
horrible,6
bought,24
deliver,11
table,13
dryer,10
desk,10
chairs,6
sofa,7
home,16
getting,10
warranty,18
buy,19
delivery,52
piece,11
happen,7
