words,count
nwe,6
manager,11
vegas,13
worst,7
steaks,9
chef,6
nthe,7
drinks,6
told,12
experience,18
hour,6
salty,6
lamb,7
birthday,9
wine,6
attitude,8
cold,7
food,38
half,8
potatoes,7
didn,11
meal,21
salads,7
cocktail,6
waiter,12
times,8
cheese,6
service,23
tasted,7
sat,7
price,7
don,19
looked,6
plate,6
bad,10
steak,18
restaurants,7
sea,6
please,6
outside,6
horrible,7
restaurant,15
table,20
reservations,6
left,6
money,8
location,8
server,14
night,8
people,10
escargot,6
dinner,13
mastro,13
medium,9
wife,6
minutes,10
check,9
star,6
reservation,6
cooked,13
time,15
