words,count
program,8
friendly,33
customer,16
appointment,10
vegas,9
nail,62
pedi,17
told,9
toes,6
paraffin,6
wait,13
experience,13
usually,8
massage,14
fantastic,7
love,46
highly,8
visit,12
recommend,25
excellent,10
town,10
worth,6
awesome,16
spa,7
amazing,34
salons,13
birthday,11
coming,18
mai,12
salon,47
thank,9
hot,13
choose,6
weeks,12
day,10
name,6
didn,15
found,11
doing,6
card,9
care,13
manicures,7
feel,12
feet,10
service,31
wonderful,8
rewards,8
loved,9
regular,6
services,6
don,13
definitely,18
tech,12
clean,22
selection,8
colors,23
staff,18
busy,14
lady,6
gel,47
decided,7
pedicure,32
job,37
water,8
mindy,6
taking,9
mani,14
highland,19
color,12
sweet,7
tons,6
relaxing,10
else,7
prices,9
welcoming,7
look,7
bill,8
scrub,6
manicure,25
polish,11
treatment,7
mom,8
absolutely,6
nails,84
super,11
stone,11
getting,7
favorite,8
plus,8
wax,7
happy,8
technician,10
jenny,9
candle,6
techs,9
pedicures,15
nice,28
yelp,7
lot,6
walked,7
time,47
deluxe,11
