words,count
nwe,8
asian,8
worth,14
nthe,15
told,9
brought,9
arms,7
call,7
recommend,9
warm,6
hot,22
las,6
masseuse,13
tip,22
little,22
yelpers,7
days,6
enjoy,6
wasn,11
hear,6
service,13
feeling,11
don,17
definitely,22
enjoyed,6
stop,6
bad,7
decided,11
relaxing,11
left,8
yes,11
night,10
people,19
discount,7
super,7
happy,11
head,18
offer,10
tell,8
smell,7
nthis,6
time,52
chair,12
vegas,22
minute,17
guy,10
water,21
wait,6
massage,157
love,8
visit,9
reviews,7
spa,37
spot,8
neck,25
amazing,9
didn,22
looking,8
card,6
friend,10
massaged,14
massages,19
butt,7
pain,6
price,14
especially,7
walking,8
cheap,7
husband,8
quiet,8
attentive,6
cash,7
pay,7
check,7
week,8
totally,6
mom,7
lady,9
start,8
stars,7
deep,9
forget,6
chinese,10
woman,7
appointment,8
tea,10
strong,7
ahead,6
experience,19
door,8
town,8
hour,26
coming,6
foot,70
hard,12
knots,6
feel,9
feet,50
clean,13
stones,6
session,7
pretty,10
else,7
person,8
bit,12
semi,9
spas,7
called,9
nice,22
walked,7
friendly,8
try,11
car,6
body,21
lee,6
private,18
started,15
sore,7
instead,8
mentioned,6
perfect,6
mention,6
hands,10
front,7
day,6
strip,13
special,9
rex,23
times,11
lot,11
loved,7
comfortable,9
soak,11
min,8
able,10
bring,7
job,9
shoulders,18
strange,6
immediately,6
chairs,14
pressure,24
getting,21
flip,9
minutes,22
friends,10
yelp,30
