words,count
vegas,13
try,7
red,7
pork,18
chef,11
nthe,8
dry,12
experience,6
love,11
wichcraft,17
goat,11
sandwich,86
okay,7
tried,7
cabbage,12
maybe,8
egg,7
avocado,10
pesto,6
food,19
lunch,11
half,6
day,8
bread,15
mushrooms,7
didn,19
panini,14
meal,8
bland,9
special,6
looking,7
little,7
grilled,6
cheese,19
wasn,11
top,11
tom,25
breakfast,8
sandwiches,41
watercress,7
don,9
overpriced,6
chicken,8
menu,11
celery,11
pretty,8
mgm,14
steak,13
colicchio,11
roasted,10
water,6
restaurant,7
turkey,9
butter,6
flavor,10
bit,8
disappointed,11
meat,9
people,8
taste,11
doesn,6
ingredients,9
nice,6
time,10
fresh,8
