words,count
nwe,13
asian,14
worth,7
enjoy,6
nthe,27
recommend,13
excellent,10
rangoon,6
honey,7
hot,14
las,13
green,6
hidden,10
meal,17
statue,8
little,26
wasn,12
service,36
seated,8
modern,6
don,20
definitely,20
overpriced,7
enjoyed,10
busy,7
menu,10
rice,32
appetizer,6
bad,7
steak,8
decided,7
noodles,21
groupon,11
beef,8
basil,10
lovely,8
chili,6
weren,6
night,14
ribs,6
dinner,20
curry,23
happy,8
portions,10
inside,14
time,20
vegas,58
dim,6
level,15
pork,8
drinks,6
water,18
entrees,12
love,14
visit,7
reviews,6
soup,8
awesome,10
cocktail,6
date,7
remember,8
drunken,10
cute,6
appetizers,9
amazing,16
tucked,6
lunch,9
half,7
didn,19
fast,6
friend,6
thai,118
coconut,6
tasted,8
dining,6
interior,7
price,23
especially,6
seafood,11
lotus,6
calamari,10
husband,7
quiet,8
pay,13
bowl,8
pad,34
rest,6
flavor,8
server,8
served,8
nice,38
seating,9
buddha,9
nmy,7
favorite,6
shrimp,32
stars,8
spicy,36
spice,17
romantic,6
taste,8
tasty,16
pool,13
wife,6
dish,19
attentive,10
tea,8
version,6
table,18
experience,15
beautiful,12
pond,10
tried,9
short,7
actually,7
sauce,26
food,116
found,8
delicious,28
fountain,9
pleasant,6
feel,7
hotel,6
brooklyn,10
pretty,18
restaurants,15
sea,33
restaurant,61
sweet,13
crispy,7
expensive,6
pricey,7
prices,18
decor,19
noodle,9
tables,7
location,8
bit,15
spring,7
rolls,9
fried,21
fresh,7
vietnamese,18
ambience,6
friendly,15
try,14
casino,19
duck,10
crab,7
bally,20
perfect,9
walnut,8
strip,25
ambiance,10
special,6
red,8
craving,7
lot,9
loved,9
dishes,14
atmosphere,11
chicken,40
staff,8
walk,6
decent,7
pho,18
ballys,8
eat,15
star,9
