words,count
concept,8
finally,6
friendly,19
dessert,7
vegan,10
vegas,6
try,20
enjoy,6
cookies,82
tea,11
nthe,9
stars,7
wait,8
kids,6
pick,7
love,9
flavors,13
visit,6
door,6
chocolate,31
downtown,10
warm,12
chip,23
hot,7
sandwich,35
maybe,6
scoop,7
choose,6
didn,15
delicious,14
hard,10
waffle,8
scoops,9
red,7
free,16
cookie,61
taco,17
little,13
service,12
white,10
tasted,7
sandwiches,22
green,9
topping,7
summerlin,13
don,11
definitely,12
clean,6
selection,8
staff,11
sugar,12
pretty,13
caramel,8
snicker,6
treat,9
vanilla,8
cone,8
macadamia,9
butter,12
options,8
flavor,6
day,7
sweet,9
snickerdoodle,6
bit,8
helpful,6
night,6
soft,7
awesome,8
ice,176
super,6
toppings,14
doodle,6
fast,8
offer,12
line,14
eat,8
inside,8
tasty,6
check,7
cream,200
lemon,6
nice,11
yelp,9
time,20
fresh,15
baked,8
