words,count
dish,7
friendly,31
vegas,26
enjoy,6
nthe,14
drinks,6
stars,6
enjoyed,10
wait,8
experience,16
makes,9
fantastic,8
love,20
highly,10
flavors,7
super,8
visit,6
music,14
recommend,17
excellent,19
karaoke,9
customer,8
grill,8
salad,12
worth,6
soup,6
awesome,21
lounge,11
tried,13
spot,8
coming,8
authentic,8
las,10
pelmeni,7
green,37
perfect,12
amazing,27
food,114
lunch,6
day,6
alex,11
found,9
house,6
looking,6
feel,10
delicious,40
wasn,6
owner,11
quality,9
service,43
wonderful,9
lot,11
potatoes,8
tasted,6
dishes,11
hookah,72
extremely,6
hookahs,7
don,11
definitely,27
clean,7
atmosphere,32
chicken,17
staff,17
menu,15
borscht,9
restaurant,22
beef,21
taste,9
prices,12
attentive,7
chill,6
fun,9
hang,8
try,31
night,12
served,6
people,7
home,14
stroganoff,13
favorite,8
fast,9
russian,53
fries,6
dacha,35
tasty,6
check,8
nice,30
town,6
friends,7
time,37
fresh,9
