words,count
nwe,7
looking,6
enjoy,12
street,7
nthe,7
petra,6
kids,27
music,7
times,7
las,9
saturday,7
little,17
free,7
wasn,6
phase,6
don,9
dog,9
definitely,11
enjoyed,6
stop,6
architecture,6
lots,6
charlie,7
easy,7
night,9
people,14
afternoon,6
happy,11
offer,6
drive,8
check,8
tivoli,72
time,13
vegas,20
cool,10
eating,6
love,35
market,23
visit,13
live,15
olive,6
awesome,9
heard,6
spot,9
maybe,7
cute,6
hot,12
farmer,7
lunch,7
didn,6
square,12
dining,6
price,7
summerlin,16
shop,13
walking,6
outside,6
stroll,9
brio,13
parking,27
farmers,16
shopping,34
shops,35
coffee,8
events,6
oil,6
outdoor,10
business,10
favorite,6
lol,6
experience,10
family,10
gorgeous,7
town,17
hour,7
mall,15
beautiful,21
coming,8
soon,11
actually,6
evening,6
food,11
feel,15
store,10
park,6
play,7
businesses,7
stores,17
pretty,13
trees,9
restaurants,30
restaurant,9
village,62
look,9
fun,6
leone,10
bit,7
santa,7
adults,6
cafe,13
nice,44
chocolate,6
walked,6
try,6
valet,8
charming,15
perfect,6
day,12
playground,10
lot,10
bring,6
boutiques,8
local,6
watching,6
walk,14
underground,9
center,8
garage,7
elevators,7
eat,8
