words,count
friendly,19
customer,6
choice,7
vegas,10
salad,30
try,15
quick,6
enjoy,8
bacon,8
nthe,9
healthy,38
options,9
fantastic,8
love,31
family,7
highly,6
recommend,9
club,6
excellent,9
town,6
awesome,8
amazing,12
sandwich,16
tried,6
coming,6
patio,6
cute,6
perfect,9
avocado,9
food,75
lunch,23
day,10
meal,11
salads,10
little,9
free,12
times,9
signature,6
cheese,12
rachel,41
delicious,23
quality,10
service,30
serve,6
burrito,7
breakfast,31
price,8
don,8
definitely,8
atmosphere,7
chicken,23
staff,24
busy,7
menu,14
grilled,6
kitchen,35
restaurant,6
turkey,15
juice,9
squeezed,6
rachels,6
smoothies,9
location,19
people,8
eggs,6
eating,8
pasta,14
favorite,15
wrap,12
eat,9
fries,7
tasty,10
nice,9
juices,6
time,23
fresh,33
