words,count
friendly,7
vegas,11
try,26
nthe,8
fun,7
pickle,13
popcorn,99
love,13
flavors,52
chocolate,26
town,8
sample,9
hot,6
flavored,9
tried,8
savory,7
day,7
didn,14
delicious,7
girl,6
little,9
white,17
store,11
counter,9
spicy,9
don,9
definitely,7
salt,8
bring,6
stop,6
bag,25
caramel,15
marilyn,12
pop,7
frozen,18
monroe,8
bags,7
ranch,6
cheddar,9
flavor,21
mix,12
samples,16
sweet,13
dark,7
jalapeno,6
corn,9
prices,6
buy,7
dirty,10
taste,6
popped,16
walked,6
tin,6
nice,10
home,6
time,7
buffalo,6
