words,count
nwe,6
asada,22
friendly,17
town,6
tacos,60
vegas,6
try,15
pork,7
street,7
nthe,9
experience,6
love,10
hour,19
spot,7
blood,7
taco,50
salsa,9
truck,9
cute,7
mexican,22
orange,7
sauce,6
food,44
didn,9
fish,19
hard,6
tried,7
margaritas,6
cheese,6
coming,8
delicious,17
wasn,6
little,10
service,20
loved,12
don,9
definitely,6
atmosphere,8
carne,12
chicken,16
enjoyed,8
staff,14
menu,6
pretty,11
combo,6
rice,8
plate,14
chips,17
bar,10
restaurant,15
cob,6
liked,9
beef,10
fun,9
gringo,10
decor,11
day,6
burrito,7
carnitas,6
flavor,7
location,6
combination,6
bit,10
corn,19
pinches,8
favorite,14
shrimp,12
beans,11
happy,23
pastor,10
tasty,6
mole,7
nice,9
time,21
fresh,8
