words,count
worth,9
japanese,9
chef,7
nthe,14
ayce,44
items,7
music,12
recommend,11
excellent,10
amazing,9
las,6
green,6
delicious,20
service,47
don,19
definitely,17
menu,32
rice,13
appetizer,6
bar,13
bad,9
decided,7
lots,8
sushi,119
plates,6
tuna,13
night,9
deal,9
people,7
super,12
dinner,18
portions,11
roll,53
time,21
videos,7
vegas,23
quick,7
wait,13
love,18
sake,7
soup,8
awesome,14
spot,6
hot,8
lunch,10
half,13
didn,15
looking,9
tempura,8
california,7
care,6
waiter,6
fast,6
size,8
little,20
friend,7
gotta,6
price,17
especially,8
comes,8
goyemon,7
trip,6
server,8
lobster,14
favorite,9
shrimp,8
strip,10
stars,12
spicy,27
johnny,6
taste,11
deep,6
tasty,11
cream,6
sashimi,13
experience,9
tried,7
coming,9
playing,6
sauce,12
food,33
fish,28
option,8
salmon,12
pretty,22
meal,9
restaurant,18
fire,7
prices,8
bit,6
rolls,65
fried,9
nice,16
fresh,31
friendly,18
try,23
popcorn,6
crab,6
salad,10
special,9
quality,14
lot,8
loved,7
korean,8
atmosphere,11
selection,6
staff,8
table,6
nigiri,6
eat,34
yelp,8
baked,8
