words,count
nwe,51
forget,12
worth,43
solid,6
nfor,20
enjoy,25
bacon,29
fabulous,14
nthe,82
near,9
melted,32
told,15
pancakes,19
kids,22
forum,51
items,27
fantastic,24
straw,9
highly,25
brought,18
call,6
recommend,41
type,9
holy,10
glass,20
warm,40
excellent,24
nuts,6
amazing,125
yum,26
fudge,12
pizza,96
wrong,14
las,26
suggest,6
satisfied,9
fix,9
avocado,19
savory,26
indulge,8
yourself,20
bread,12
potatoes,14
crunchy,22
filling,8
panini,30
meal,35
mean,10
waffle,122
smores,9
saturday,7
heavenly,10
free,16
ate,21
days,14
isn,8
lettuce,12
thick,16
service,87
spinach,8
top,38
girls,7
serve,8
hazelnut,46
wasted,8
seated,14
guilt,6
feeling,7
mini,23
palace,23
flavorful,7
talking,10
recommended,11
mouth,31
plenty,9
don,63
treats,12
metal,8
definitely,69
bomb,7
enjoyed,15
toast,11
busy,9
btw,6
menu,112
sugar,33
rich,37
plate,16
neverything,8
stop,52
appetizer,8
bar,51
dipping,25
twice,14
bad,14
grilled,13
steak,18
thanks,8
crunch,10
roasted,8
decided,26
lots,7
rings,11
mug,35
omg,18
rolled,6
com,36
groupon,6
offerings,7
beef,11
lovely,10
life,15
chili,24
tastes,15
weren,9
balance,6
split,43
toasted,11
european,10
nif,19
hand,6
delight,6
nit,15
kid,7
butter,39
kept,7
sweetness,6
burgers,6
mother,6
left,13
whimsical,6
brenner,215
yes,22
easy,7
mayo,7
unique,12
melting,14
gift,16
alice,18
night,30
www,33
deal,8
people,39
sponge,6
phenomenal,7
ice,70
adorable,9
shakes,13
corn,17
super,27
hard,20
dinner,42
plus,19
slightly,8
soo,11
balanced,7
soon,10
amazingly,6
happy,64
head,7
offer,7
refreshing,6
portions,16
inside,36
tell,16
classic,9
trip,16
floor,8
smell,12
roll,8
truffles,7
surprise,9
rancheros,6
pizzas,7
weekend,8
nthis,15
time,143
shop,40
milk,89
yummy,33
finally,17
vegas,148
bartender,6
cool,18
die,20
leave,12
item,14
soooo,13
quick,7
guy,11
dip,21
pork,9
regret,7
run,6
drinks,58
hungry,6
shared,35
filled,20
french,12
water,8
mugs,15
wait,56
cinnamon,6
usually,11
entrees,6
nmax,15
love,116
extra,18
nall,9
flavors,12
visit,30
disappoint,6
creamy,23
sharing,18
club,6
chocolate,1139
reviews,10
bites,8
heart,22
chip,20
sample,14
serendipity,9
sundae,20
sunday,8
nhttp,7
pure,11
nyc,9
max,219
spot,19
mac,30
birthday,13
date,16
crepe,33
liquid,7
maybe,13
nour,12
pulled,10
talk,6
cute,30
serving,9
course,22
shake,56
marshmallows,40
cold,6
thank,6
quesadilla,13
nbanana,6
appetizers,8
hot,132
main,9
lunch,37
half,24
name,29
didn,78
eighties,9
girl,15
factory,19
looking,23
seriously,20
tempura,10
huevos,6
couldn,19
waiter,16
cheese,64
fast,6
sounds,12
cheesy,10
size,15
city,7
little,86
bite,31
stuffed,10
white,88
bits,10
friend,58
eyes,8
hug,37
boyfriend,17
tasted,36
locations,10
sad,9
breakfast,65
sat,9
dining,8
cheesecake,6
price,11
buffet,6
coworker,6
nutella,9
forever,10
especially,18
dream,7
drive,6
tooth,15
rating,6
walking,16
shot,21
nthey,15
cheap,9
snack,7
outside,22
texture,10
toffee,18
milkshakes,10
truly,6
freaking,6
morning,9
husband,25
cocktails,14
parking,6
review,21
whipped,12
coma,7
chorizo,6
comes,26
satisfaction,19
considering,6
disappointed,15
shopping,11
offered,6
sort,7
attentive,18
shops,42
alcoholic,8
coffee,11
middle,7
etc,13
bowl,7
check,16
berry,6
week,6
finish,13
fruit,6
totally,20
omelette,10
burrito,12
ranch,10
rest,11
topped,18
flavor,19
dipped,8
thinking,17
samples,8
sampler,10
real,19
dark,56
world,13
server,43
served,53
userid,8
divine,10
slice,7
mood,11
fondue,95
nchocolate,10
turkey,9
roast,6
nmy,25
favorite,51
stand,8
mixed,9
marshmallow,9
rice,17
syringe,15
skillet,11
buds,6
aren,9
hey,6
lol,18
start,17
lot,16
spicy,20
omelet,18
trying,14
spice,6
strawberry,11
gone,7
taste,56
deep,10
tasty,37
girlfriend,8
gifts,8
wife,8
month,9
dish,32
presentation,27
sitting,11
fan,23
heaven,42
list,11
cookies,28
tea,10
past,6
burger,60
crust,7
nand,9
hours,7
experience,43
amount,9
milkshake,53
pick,11
options,18
family,8
chunks,17
select,33
surprisingly,6
basically,11
glad,13
town,12
none,7
hour,46
beautiful,8
salted,11
share,18
huge,32
stayed,7
goat,6
sandwich,41
okay,11
tried,47
coming,24
choice,13
egg,8
mexican,20
help,8
sooo,9
style,8
caesars,16
actually,25
late,11
peanuts,7
sauce,74
wouldn,17
evening,11
food,175
bigger,6
easily,7
stopped,11
found,20
brenners,15
biscuits,8
delicious,122
house,6
wasn,39
idea,9
expect,15
event,11
lovers,11
alcohol,10
krispies,11
paradise,6
drink,57
guess,6
reason,9
cookie,64
imagine,6
expecting,10
dine,7
dont,6
feel,19
fancy,9
kobe,11
cups,13
miss,6
story,13
balt,10
syrup,8
banana,77
store,19
believe,13
treated,6
outstanding,12
tacos,6
decadent,11
philly,14
caesar,28
sandwiches,10
salmon,8
eaten,10
extremely,13
notch,6
fine,12
choco,22
giant,8
deserts,7
gooey,8
pretty,54
hit,7
famous,8
wonka,11
caramel,43
recommendations,11
restaurants,11
bars,9
set,8
touch,8
close,20
wow,19
won,10
probably,26
croquettes,11
recently,6
restaurant,93
sweet,75
throughout,7
crispy,36
damn,6
mind,13
priced,8
pricey,15
prices,18
look,17
frozen,6
bill,8
fun,35
decor,15
sliders,25
moment,8
arrived,6
double,7
person,14
questions,7
apple,10
tables,12
drizzled,6
cut,14
cup,40
guaranteed,16
location,15
excited,9
surprised,12
couple,19
bit,41
wings,7
helpful,16
absolutely,29
added,8
candy,10
wonderland,8
ourselves,6
sauces,12
overly,8
eating,24
soft,11
delish,12
regular,17
illegal,8
nso,7
servers,14
smells,8
impressed,13
tasting,9
russian,13
fries,87
fried,14
called,6
chai,22
doesn,10
single,9
ingredients,10
crepes,9
cafe,6
nice,42
reservation,8
desert,13
ago,10
wafer,9
walked,7
cooked,10
beverage,8
fresh,13
berries,7
mores,8
desserts,78
peanut,33
friendly,34
dessert,176
drinking,11
entire,11
try,124
goodies,7
pipes,7
