words,count
nwe,9
dish,8
vietnamese,23
worth,6
vegan,13
vegas,21
dip,9
pork,6
nthe,8
tail,6
jasmine,8
experience,6
love,20
flavors,9
recommend,9
downtown,18
excellent,11
salad,7
friendly,14
soup,10
awesome,12
veggies,9
times,9
vibe,6
amazing,23
sandwich,6
tried,8
spot,7
perfect,11
hot,7
sauce,11
food,42
banh,16
meat,16
meal,9
bone,6
house,15
special,10
try,9
district,6
waitress,7
delicious,25
little,14
service,23
las,8
vermicelli,7
thai,6
modern,7
flavorful,10
dishes,6
don,8
egg,10
traditional,9
definitely,21
chicken,12
enjoyed,6
staff,7
menu,17
pretty,6
bar,11
restaurants,8
noodles,8
coffee,6
french,6
restaurant,16
sweet,8
basil,6
attentive,6
broth,27
wife,6
ribeye,13
bowl,11
pho,144
flavor,10
dipped,9
disappointed,6
helpful,7
server,7
oxtail,6
served,8
spring,19
nmy,7
super,10
favorite,12
rolls,29
happy,10
eat,10
taste,7
tasty,9
roll,10
nice,13
friends,7
time,21
fresh,17
