words,count
nwe,9
looking,10
worth,10
crave,40
nthe,25
told,6
items,8
brought,11
times,13
amazing,6
wine,17
bread,11
meat,6
potatoes,6
meal,16
mean,6
cucumber,6
loud,6
delicious,12
wasn,22
service,48
top,7
seated,13
modern,6
don,14
definitely,8
overpriced,7
enjoyed,7
busy,6
menu,51
rice,7
appetizer,8
bar,19
twice,6
bad,10
steak,14
decided,13
beef,7
sushi,68
greeted,8
tuna,9
burgers,7
left,7
night,22
people,7
super,7
flatbread,7
happy,23
offer,8
average,12
roll,28
time,38
finally,9
vegan,6
tacos,11
specials,9
pork,9
drinks,28
water,6
wait,18
entrees,10
downtown,13
reviews,6
soup,13
dinner,19
mac,6
maybe,8
cold,8
appetizers,14
lunch,23
half,6
didn,22
waiter,14
waited,8
cheese,15
little,19
bite,6
friend,18
tasted,6
sat,12
note,8
price,11
summerlin,21
calamari,8
bison,9
husband,20
review,9
outside,9
edamame,13
offered,6
attentive,6
money,9
flavor,15
server,42
served,12
nmy,6
shrimp,8
stars,15
spicy,6
taste,7
tasty,18
wife,8
dish,16
burger,29
experience,9
amount,7
options,9
flat,6
hour,20
mall,9
menus,6
okay,7
tried,10
coming,6
patio,8
guac,6
sauce,15
return,6
food,78
stopped,6
fish,10
friday,6
feel,6
bland,8
guess,6
salmon,9
pretty,26
hit,6
restaurants,9
close,8
won,7
probably,14
restaurant,42
sweet,6
empty,10
priced,7
prices,14
hostess,12
bill,9
decor,8
sliders,8
arrived,6
tables,8
bit,14
wings,6
rolls,10
impressed,7
fries,18
nice,24
reservation,6
walked,9
cooked,6
fresh,8
friendly,11
dessert,9
try,33
booth,7
fine,12
waiting,8
started,8
salad,11
sit,8
entree,7
tomato,6
day,13
ambiance,6
variety,6
special,14
red,6
waitress,13
lot,8
loved,6
dishes,13
looked,16
selection,6
chicken,24
overall,8
chips,6
table,42
decent,6
choices,6
bucks,6
cream,6
drink,17
pepper,7
pasta,15
friends,7
apps,6
noticed,7
eat,11
minutes,20
portion,6
