words,count
asian,14
worth,12
enjoy,7
bacon,6
nthe,26
dry,6
items,13
foods,8
veggies,6
pizza,13
bread,8
meat,8
meal,10
saturday,9
little,13
free,13
ate,11
isn,7
wasn,24
service,26
top,6
legs,7
serve,14
gravy,6
plenty,8
don,33
orleans,27
rice,7
plate,8
bar,26
bad,18
steak,6
beef,11
buffets,29
sad,6
plates,13
night,17
people,16
ice,13
peel,8
super,10
ribs,16
dinner,31
deal,7
seafood,27
mediocre,6
vegas,28
cost,9
run,6
drinks,12
french,9
wait,6
love,6
market,8
club,6
chocolate,14
soup,6
awesome,7
staying,6
cocktail,6
remember,7
maybe,10
typical,7
nuts,6
course,7
hot,11
lunch,29
looking,6
card,10
selections,11
cheese,7
tasted,10
breakfast,39
price,41
buffet,147
especially,6
average,12
cheap,13
prime,11
crawfish,13
review,8
attentive,6
coffee,8
pay,13
money,9
flavor,11
except,7
served,10
turkey,6
stations,9
favorite,9
shrimp,22
lot,23
tasty,6
cream,17
time,34
chinese,14
cookies,6
section,28
options,17
family,6
town,6
station,20
huge,6
okay,17
tried,12
mexican,17
actually,14
sauce,8
food,116
hard,8
expect,6
friday,7
american,10
fruit,8
feel,9
bland,6
brisket,6
hotel,8
pretty,39
probably,14
restaurant,8
cakes,8
sweet,7
rib,12
cuisine,8
person,9
couple,7
bit,13
eggs,9
eating,7
rolls,6
line,12
fried,16
lemon,6
definitely,9
nice,10
cooked,7
fresh,10
desserts,21
dessert,23
try,17
casino,22
makes,6
crab,12
salad,24
lines,7
including,9
day,14
strip,12
special,9
red,6
times,7
quality,27
stars,14
mongolian,13
able,6
looked,8
selection,12
chicken,13
overall,15
stuff,14
job,7
etc,8
table,10
decent,25
taste,10
bbq,27
value,6
choices,11
party,9
fill,7
drink,6
variety,23
pies,7
soft,8
italian,20
didn,15
pasta,9
getting,9
eat,43
cake,10
pie,9
star,9
gelato,16
