words,count
nwe,8
worth,9
enjoy,11
bacon,10
japanese,31
nthe,15
ayce,6
cooking,14
items,7
changed,8
fantastic,6
highly,11
meats,30
recommend,29
excellent,20
bartender,6
times,21
amazing,42
bibimbap,6
meat,60
meal,14
hanger,7
smores,11
quality,17
free,6
service,91
top,11
gyu,32
recommended,8
don,13
enjoyed,11
busy,7
menu,24
rice,11
kaku,36
bar,10
steak,33
noodles,7
beef,30
beer,6
belly,6
greeted,7
garlic,26
night,17
deal,11
people,20
ice,9
super,22
dinner,22
soo,8
happy,79
tell,6
specials,10
marinated,8
manager,9
vegas,25
cook,16
cool,9
pork,9
drinks,12
wait,18
usually,8
love,60
sake,6
soup,9
spot,12
thank,9
appetizers,14
lunch,17
name,6
didn,15
looking,6
care,9
waiter,15
cheese,10
mignon,10
little,11
checked,6
friend,6
boyfriend,8
price,18
especially,7
nthey,8
nall,7
cocktails,12
comes,7
bbq,48
attentive,21
week,6
totally,6
server,49
harami,8
favorite,29
shrimp,9
strip,8
lot,12
spicy,17
tasty,9
time,66
month,6
fan,6
ramen,6
hours,12
experience,26
family,14
door,6
town,8
grill,24
hour,67
tried,12
coming,16
soon,7
actually,7
late,8
sauce,7
food,151
delicious,44
beyond,6
lovers,11
bistro,7
drink,15
miso,15
feel,7
wonderful,13
pretty,10
hit,6
probably,9
restaurant,24
sweet,6
cream,10
modern,6
flavorful,6
priced,6
prices,22
fun,17
rib,6
friends,30
location,19
couple,7
bit,6
shabu,7
absolutely,9
delish,6
servers,10
steven,8
fast,9
filet,10
fried,11
definitely,46
nice,20
reservation,6
walked,6
fresh,16
mores,8
friendly,36
dessert,10
ryan,13
try,31
nfood,6
makes,8
awesome,41
customer,12
salad,19
skirt,10
perfect,13
front,6
day,21
ambiance,6
special,16
start,6
loved,14
yoshi,14
lover,8
dishes,12
korean,9
atmosphere,16
selection,13
bring,9
chicken,16
staff,24
course,18
job,8
table,18
variety,6
helpful,6
tongue,6
own,7
eat,21
reservations,6
monday,7
