words,count
nwe,11
sorry,6
worth,8
enjoy,7
nthe,22
fingers,6
told,13
brought,12
hot,66
wrong,10
waitress,26
forgot,9
ate,7
wasn,27
service,40
top,6
legs,12
seated,9
don,21
definitely,12
busy,8
bad,14
decided,8
cajun,14
garlic,15
butter,7
left,11
people,14
corn,18
happy,6
head,8
medium,13
tell,9
time,33
mild,14
disgusting,6
vegas,17
leave,7
seasoning,16
drinks,6
water,9
wait,16
extra,9
flavors,7
reviews,8
maybe,20
name,7
waiter,7
waited,6
little,9
friend,11
tasted,12
dining,10
boiling,31
seafood,15
crawfish,78
calamari,7
attentive,6
situation,7
bags,6
totally,6
money,6
flavor,18
disappointed,13
server,27
served,8
table,35
meal,6
stars,14
spicy,28
trying,10
dirty,6
taste,22
fan,7
experience,19
okay,10
tried,10
coming,10
actually,8
sauce,53
food,88
limes,8
delicious,8
hard,6
expect,10
expecting,7
dont,7
guess,10
king,11
juicy,68
clean,6
fine,7
pretty,7
gloves,7
probably,14
attention,6
restaurant,22
sweet,6
finally,7
else,10
look,8
frozen,7
bill,7
fun,6
pound,17
love,8
tables,7
location,11
bit,8
absolutely,6
eating,6
fries,15
fried,14
nice,10
cooked,7
fresh,11
try,20
pepper,11
sausage,8
waiting,7
makes,7
crab,74
didnt,6
shrimp,85
instead,11
hands,6
special,10
bag,21
craving,6
times,15
quality,8
lot,10
looked,7
staff,6
spice,13
horrible,7
taking,6
party,6
day,8
didn,28
plastic,10
eat,25
piece,6
star,6
friends,9
hnj,7
