words,count
ale,15
vegas,15
cool,11
street,11
ipa,14
visit,6
recommend,7
beers,28
town,6
bartender,8
hour,9
friendly,10
tap,12
awesome,6
nuts,12
hop,14
pint,7
tried,6
spot,7
las,7
patio,6
main,6
stout,9
cider,6
brews,15
house,9
try,7
brewery,7
red,7
friday,6
little,11
guest,9
district,8
nthe,6
don,8
definitely,8
brew,10
atmosphere,7
selection,8
taps,6
pretty,7
local,7
bar,34
parking,8
hopnuts,8
arts,6
beer,34
flight,8
craft,14
fun,7
food,15
hoppy,8
night,8
pale,7
hipster,6
imperial,6
happy,6
breweries,7
taste,6
check,6
nice,17
time,10
