words,count
dance,33
vegas,17
list,7
nthe,8
drinks,9
told,6
experience,8
love,15
vip,6
sunday,14
music,28
club,27
awesome,14
sit,7
guys,7
crowded,8
ladies,9
amazing,6
hop,8
didn,12
looking,8
free,19
justen,6
guest,7
service,14
top,10
girls,15
dancing,10
don,10
definitely,8
pretty,15
hip,8
bar,9
table,16
bathroom,9
fun,9
played,8
decor,8
party,12
drink,8
bottle,16
dancers,6
bit,6
vanity,24
night,42
crowd,11
people,11
clubs,13
little,10
stage,7
getting,8
hot,8
weekend,8
house,7
line,11
floor,21
nice,18
friends,18
time,19
