words,count
enjoy,8
almond,15
street,6
nthe,11
recommend,8
excellent,6
amazing,11
las,7
croissant,7
coffee,184
bread,10
little,12
free,8
delicious,28
service,25
top,6
friend,6
don,9
definitely,20
menu,8
sugar,7
games,9
brewed,10
drip,7
board,7
people,12
super,18
puzzle,7
mocha,9
support,9
happy,8
check,7
holly,11
time,26
milk,16
yummy,7
finally,6
vegas,13
cool,6
drinks,12
usually,7
love,66
visit,7
live,6
thru,8
chocolate,6
awesome,11
spot,13
latte,37
cute,14
hot,12
window,6
soy,6
looking,6
white,9
coconut,6
breakfast,12
drive,18
shop,37
corner,7
gem,7
morning,11
flavor,9
favorite,15
start,9
taste,7
tasty,7
tea,13
caffeine,10
experience,7
glad,7
town,11
sandwich,7
tried,10
coming,7
mexican,6
actually,6
food,7
starbucks,35
found,9
house,12
feel,11
comfy,9
wonderful,9
mountain,8
sandwiches,9
sweet,10
edge,11
cup,28
disappointed,8
beans,12
chai,23
nice,20
fresh,14
cuppa,29
friendly,32
try,19
business,11
espresso,6
cozy,8
iced,30
customer,6
pour,10
vibe,7
stop,10
perfect,12
day,15
books,6
owned,6
quality,6
brew,9
atmosphere,14
selection,6
staff,35
local,19
joint,6
drink,10
helpful,9
chairs,6
home,8
holley,42
pastries,7
book,12
stay,7
friends,7
