words,count
nthe,6
told,35
replace,10
call,24
paperwork,9
phone,9
cpo,6
returned,6
lot,10
las,13
purchase,7
driving,6
certified,6
days,7
service,51
don,22
saying,7
contacted,7
bad,10
dept,7
customers,6
left,7
deal,10
people,15
lied,6
dealer,11
smell,6
surprise,7
time,18
manager,13
finally,8
henderson,14
vegas,21
leave,7
guy,11
change,8
love,7
car,158
didn,16
cars,13
drove,7
little,6
price,11
complaints,6
drive,11
morning,6
bought,11
contract,9
informed,9
mary,6
engine,11
sahara,6
check,12
week,10
model,6
dealership,59
business,8
broken,7
trying,6
buying,6
sales,22
calls,8
month,7
worse,6
worst,6
wife,8
experience,16
pick,9
charge,8
door,6
purchased,7
tried,7
help,7
sale,6
found,9
issue,14
lease,8
sold,6
look,7
audi,102
person,6
bushings,6
location,7
arrived,6
vehicle,20
called,21
department,10
desert,12
sent,6
try,7
waiting,8
started,6
customer,12
looks,7
auto,7
doing,6
salesman,11
able,7
looked,9
fixed,7
joke,7
seats,6
day,20
home,6
getting,6
warranty,17
noticed,8
buy,10
