words,count
nwe,15
worth,6
nthe,35
tips,14
dry,6
kids,6
smoke,6
fantastic,6
meats,6
recommend,10
warm,6
excellent,13
veggies,10
hot,22
green,12
south,7
bread,13
meat,20
potatoes,14
mason,8
wasn,7
service,60
top,10
seated,22
friend,6
mashed,13
don,17
definitely,22
enjoyed,6
busy,13
menu,20
sugar,7
plate,6
appetizer,13
bar,16
greens,8
bad,11
lemonade,10
beef,25
quickly,10
beer,9
expected,7
garlic,8
butter,29
smoked,12
burnt,12
brought,7
night,19
people,12
lucille,50
corn,13
ribs,74
dinner,10
happy,22
portions,14
tip,21
time,52
manager,6
yummy,6
henderson,8
vegas,9
pork,18
drinks,15
wait,18
love,30
prefer,8
visit,17
live,9
awesome,11
plus,11
southern,11
mac,17
nour,6
pulled,14
amazing,20
lunch,23
half,16
didn,21
rock,26
waiter,11
waited,8
cheese,23
size,8
little,20
tasted,8
sat,6
dining,7
price,6
especially,11
drive,7
slow,7
husband,6
seat,6
review,11
attentive,16
pay,6
catfish,6
week,6
flavor,12
real,7
server,20
served,10
favorite,10
meal,17
stars,17
spicy,6
potato,12
taste,6
tasty,15
wife,8
platter,11
fan,10
tea,14
burger,8
experience,14
family,8
hour,13
huge,13
sandwich,21
tried,11
coming,7
style,7
sauce,22
food,107
biscuits,35
delicious,32
house,12
feel,7
brisket,36
coleslaw,6
outstanding,8
moist,7
fine,6
pretty,17
hit,6
tender,13
restaurant,31
liked,9
sweet,25
pricey,6
prices,9
look,6
ready,6
rib,13
tables,6
location,35
couple,9
bit,15
sauces,6
beans,14
servers,6
link,9
fries,15
fried,24
pickles,10
nice,22
reservation,8
fresh,16
barbecue,13
friendly,14
dessert,6
tri,24
try,23
rack,6
sausage,8
waiting,7
casino,32
apple,16
baby,19
salad,11
shrimp,6
perfect,8
day,7
grits,9
red,30
times,14
waitress,14
quality,7
lot,9
loved,13
able,7
atmosphere,14
bring,6
chicken,47
staff,14
combo,8
overall,7
ones,6
table,29
bbq,93
party,7
drink,9
home,9
eat,12
minutes,21
star,10
portion,10
baked,7
