words,count
nwe,12
asian,10
sorry,7
worth,8
nthe,29
told,9
items,18
smoke,7
hot,7
las,11
meat,6
gow,7
little,18
ate,10
arrived,7
wasn,15
service,70
kept,8
seated,17
don,24
sum,119
nservice,6
menu,10
bad,22
noodles,20
tasted,6
left,11
har,7
people,17
carts,27
night,12
dinner,14
inside,6
floor,10
time,42
manager,15
vegas,31
dim,120
leave,6
pork,21
eating,8
drinks,7
filled,7
wait,29
visit,12
reviews,9
heard,7
ping,37
mai,11
maybe,7
serving,6
cold,6
lunch,6
half,7
didn,8
tried,11
cart,16
waiter,7
waited,6
sat,6
dining,10
price,9
especially,6
average,12
slow,11
pang,37
hour,12
review,9
mediocre,8
check,9
money,8
flavor,7
server,20
served,8
nice,9
favorite,9
rice,17
stars,9
trying,6
taste,12
green,8
chinese,41
dish,22
tea,11
experience,7
pong,39
okay,8
coming,9
authentic,6
buns,6
sauce,10
food,93
found,7
hard,10
terrible,9
dont,6
feet,11
bland,7
guess,8
gold,6
pretty,7
restaurants,13
probably,8
restaurant,37
else,8
disappointing,6
noodle,9
tables,11
disappointed,16
customers,7
bit,10
beans,6
servers,7
line,33
fried,12
called,8
fresh,8
try,18
waiting,12
busy,7
casino,24
shrimp,15
siu,6
day,6
special,13
times,10
waitress,6
quality,13
lot,8
coast,6
dishes,35
selection,8
chicken,20
staff,11
overall,7
bean,10
ones,6
horrible,8
etc,6
table,26
decent,7
party,6
broccoli,7
usual,6
pepper,6
bun,10
eat,11
minutes,25
friends,7
