words,count
nwe,6
worth,13
street,10
nthe,21
kids,8
items,8
fantastic,7
highly,7
music,6
recommend,20
excellent,12
amazing,31
salsa,24
las,20
horchata,10
meat,9
little,20
bite,6
wasn,7
service,17
nachos,9
don,7
definitely,30
bomb,7
menu,26
rice,14
plate,15
steak,7
beef,7
beer,6
carnitas,8
people,10
corn,31
pinches,46
super,16
eat,21
happy,6
inside,14
time,38
burritos,8
tacos,109
vegas,40
cool,7
tortillas,13
wait,7
love,27
visit,11
downtown,17
awesome,20
mole,9
spot,11
hot,11
lunch,10
name,7
didn,8
container,74
cheese,9
size,6
review,6
outside,13
mexicans,6
comes,9
pollo,9
trip,7
burrito,20
flavor,6
real,21
served,8
seating,8
favorite,16
meal,10
lot,8
trying,6
tasty,10
fresh,26
asada,50
vegetarian,7
guacamole,16
town,7
huge,8
tried,10
blood,10
coming,8
authentic,12
mexican,68
margarita,10
sauce,6
food,125
delicious,38
fish,16
guac,6
feel,6
park,69
eaten,7
carne,28
pinche,9
pretty,11
sopes,8
restaurants,6
tender,7
visiting,8
restaurant,9
crispy,8
flavorful,7
prices,10
fun,6
location,13
fremont,8
bit,6
beans,15
homemade,7
pastor,14
fries,21
nice,17
friendly,26
try,22
shrimp,7
sit,6
located,7
taco,48
perfect,14
orange,10
day,8
elote,7
margaritas,9
perfectly,9
haven,6
loved,7
atmosphere,14
bring,6
chicken,18
staff,27
combo,8
chips,22
lengua,13
walk,9
table,9
seasoned,11
home,7
friends,6
