words,count
attentive,14
bacon,9
nthe,14
kids,6
highly,8
brought,6
recommend,16
excellent,17
vodka,6
pizza,18
greek,13
wine,12
bread,24
meat,6
potatoes,6
reasonable,10
meal,16
little,22
free,7
shoppes,6
wasn,11
service,60
seated,15
flavorful,7
recommended,7
definitely,26
enjoyed,11
nservice,7
menu,20
appetizer,9
steak,16
decided,11
mushroom,15
night,9
people,13
dinner,23
inside,12
time,23
vegas,30
quick,7
gnocchi,11
water,7
wait,6
love,7
spot,7
cute,6
amazing,13
lunch,7
half,6
didn,19
looking,7
linguine,13
waiter,15
cheese,9
fast,8
size,7
friend,6
breakfast,6
dining,6
price,16
especially,7
seafood,15
husband,12
nostrum,8
mare,8
ravioli,22
accommodating,6
shops,8
flavor,12
server,17
lobster,15
strip,7
taste,8
tasty,10
fresh,18
wife,11
dish,11
experience,9
lasagna,13
mall,9
casanova,29
prompt,6
huge,6
court,6
sauce,31
food,82
found,8
delicious,30
salmon,7
pretty,15
restaurants,7
restaurant,44
liked,6
prices,18
hostess,7
grand,7
tables,7
bit,10
added,7
eating,7
canal,13
nice,41
cooked,11
friendly,13
try,17
spaghetti,7
carbonara,14
busy,8
salad,13
shrimp,15
located,11
stop,7
tomato,10
light,7
perfect,9
special,7
perfectly,10
stars,7
loved,13
dishes,16
looked,8
atmosphere,9
chicken,13
overall,13
meatballs,6
table,17
decent,10
party,10
italian,39
fettuccini,6
fettuccine,12
pasta,44
noisy,7
basil,8
eat,12
venetian,43
reservations,6
penne,15
friends,7
yelp,7
portion,10
