words,count
nwe,11
looking,7
worth,7
nthe,24
items,7
mistake,6
brought,13
hot,6
wrong,7
writing,6
meal,10
tip,35
little,6
greasy,7
ate,9
wasn,13
service,107
top,8
seated,6
palace,12
mins,6
don,33
definitely,15
saying,7
busy,6
menu,19
rice,24
bad,49
decided,9
noodles,10
kitchen,6
beef,6
life,7
plates,8
nif,6
kept,11
left,20
night,15
people,14
carts,13
dinner,9
tell,6
average,6
check,17
glass,6
time,39
manager,7
disgusting,15
charge,6
vegas,15
dim,114
leave,14
guy,6
pork,9
eating,11
drinks,8
dimsum,10
water,25
wait,9
usually,7
visit,9
reviews,8
soup,15
mai,11
filthy,7
maybe,8
cold,16
lunch,11
cart,15
couldn,11
waiter,8
star,15
waited,14
yourself,8
checked,7
friend,10
ridiculous,6
tasted,23
sat,11
price,6
paid,14
forever,7
husband,6
ignored,6
review,9
harbor,11
comes,7
chinatown,6
pay,9
charged,8
steamed,7
money,13
flavor,7
thinking,7
lady,17
server,21
served,11
lobster,8
gross,9
business,6
ladies,6
lol,6
stars,6
trying,8
dirty,34
taste,22
chinese,44
dish,15
worse,8
worst,40
awful,10
tea,6
sum,117
table,46
experience,16
family,15
yuck,9
okay,6
tried,8
rude,16
coming,15
attitude,7
actually,11
late,7
sauce,10
return,8
food,170
sucked,8
house,6
fish,8
hard,8
terrible,24
dont,6
feel,7
bland,14
believe,6
extremely,8
clean,6
pretty,12
restaurants,6
won,9
probably,6
restaurant,50
else,14
bill,14
noodle,8
person,9
cup,6
customers,8
run,6
servers,16
rolls,7
fried,15
minutes,15
nice,8
ago,7
walked,12
fresh,10
try,10
giving,13
started,9
customer,13
shrimp,12
siu,8
looks,9
front,6
times,14
waitress,19
quality,9
lot,9
dishes,15
looked,14
chicken,8
staff,7
horrible,36
walk,6
decent,7
didn,50
avoid,12
pepper,7
eat,34
yelp,9
