words,count
nwe,22
worth,11
enjoy,10
chef,7
nthe,24
told,6
mozzarella,13
items,10
fantastic,14
highly,16
meats,12
recommend,20
type,9
glass,11
warm,7
excellent,25
honey,16
amazing,62
pizza,98
wrong,6
las,21
wine,52
bread,21
meat,10
meal,34
little,19
free,6
ate,11
service,75
top,11
seated,7
flavorful,11
recommended,8
cheeses,14
mario,27
don,14
definitely,22
enjoyed,15
menu,22
plate,15
watch,7
appetizer,9
bar,12
twice,7
tasted,6
taleggio,8
margherita,9
shoulder,11
night,11
people,18
ice,6
super,8
dinner,15
happy,8
offer,6
inside,12
trip,7
pizzas,6
nthis,8
time,41
manager,7
venice,10
yummy,6
choice,6
vegas,73
die,8
quick,6
guy,6
pork,19
drinks,7
shared,8
water,7
wait,8
love,25
flavors,10
visit,10
chocolate,12
olive,16
spot,14
remember,6
batali,26
nour,7
appetizers,11
main,8
lunch,19
name,8
square,17
looking,11
pizzeria,7
couldn,9
waiter,16
cheese,58
bite,16
enoteca,8
sat,8
dining,9
price,10
especially,7
seafood,6
salt,6
calamari,6
black,10
husband,12
outside,17
olives,8
ravioli,6
attentive,13
otto,53
week,6
oil,19
veal,7
flavor,6
real,9
spectacular,6
disappointed,7
server,21
served,10
divine,6
nmy,9
favorite,23
strip,7
ragu,6
tasty,15
squash,6
dish,20
fan,8
prosciutto,18
crust,11
experience,24
family,7
salty,6
goat,7
tried,13
coming,7
authentic,6
patio,6
late,6
pesto,9
sauce,19
return,7
food,100
tomatoes,6
found,7
delicious,33
house,7
leave,7
dine,10
feel,6
wonderful,16
hotel,6
cream,6
eaten,12
extremely,9
pretty,10
knowledgeable,10
restaurants,15
close,6
probably,6
restaurant,36
eggplant,13
liked,10
simple,6
sweet,9
crispy,7
prices,6
fun,6
italy,9
grand,6
dark,7
roasted,6
cherries,6
location,6
rigatoni,9
bit,7
absolutely,8
eating,8
canal,8
homemade,6
fried,16
nice,13
cooked,15
fresh,26
desserts,6
friendly,14
dessert,19
try,36
spaghetti,14
sausage,10
awesome,17
started,8
salad,23
thin,11
lamb,6
located,8
tomato,6
light,8
perfect,24
rabe,7
ricotta,13
ambiance,12
special,12
wines,6
york,7
times,7
quality,17
perfectly,17
loved,20
dishes,19
looked,6
atmosphere,15
selection,9
chicken,6
staff,20
perfection,11
course,6
meatballs,14
cauliflower,11
joe,6
arugula,8
table,7
dente,12
finished,6
caprese,11
drink,6
broccoli,6
incredible,11
helpful,8
soft,8
italian,35
didn,21
home,8
truffle,13
pasta,66
getting,8
eat,24
wish,7
venetian,31
ingredients,10
priced,6
yelp,6
gelato,22
