words,count
horrible,7
manager,13
issues,10
appointment,11
carmax,63
inspection,7
waiting,6
told,23
hours,9
wait,9
experience,10
call,17
vehicle,13
started,9
phone,11
hold,6
customer,13
car,144
process,9
wrong,7
repair,11
fix,9
actually,6
weeks,13
bought,14
salesman,9
cars,18
care,8
days,12
times,9
drove,6
service,62
lot,6
didn,10
buy,19
paid,7
don,12
drive,9
looked,6
tire,10
bad,6
miles,6
fixed,8
repairs,11
sold,11
offered,6
else,7
deductible,6
week,9
person,6
front,6
thinking,6
day,16
loaner,8
people,6
home,6
getting,7
months,10
warranty,15
buying,11
called,19
sales,12
department,12
time,13
