words,count
bacon,6
nthe,8
pizza,16
meal,7
loud,7
wasn,14
hollywood,7
don,11
definitely,9
menu,9
watch,27
bar,57
bad,10
grilled,7
steak,6
lots,6
games,10
groupon,8
beer,51
weren,6
garlic,7
game,21
night,13
people,15
wrap,6
happy,9
inside,6
time,21
mile,17
vegas,18
cool,10
drinks,17
water,12
sports,40
typical,8
cute,9
lunch,12
didn,11
cheese,15
little,16
breakfast,9
average,6
cheap,7
husband,7
shops,10
miracle,14
server,13
seating,6
tvs,13
burger,8
hour,9
mall,12
pong,21
huge,6
sandwich,13
food,62
service,25
blondie,8
pretty,40
probably,8
restaurant,8
expensive,6
fun,13
tables,7
bit,8
wings,16
fries,22
planet,7
nice,12
friendly,9
cheerleader,6
blondies,19
balls,6
salad,7
located,6
perfect,7
day,8
special,10
waitress,12
lot,11
atmosphere,6
chicken,11
watching,7
etc,7
table,6
decent,9
waitresses,7
drink,24
star,6
eat,9
friends,6
